230,"Kingdra (刺龙王)","Water","Dragon",75,95,95,95,95,85,540,"Swift Swim (悠游自如)","Sniper (狙击手)","","",
231,"Phanpy (小小象)","Ground","",90,60,60,40,40,40,330,"Pickup (捡拾)","","","",
232,"Donphan (顿甲)","Ground","",90,120,120,60,60,50,500,"Sturdy (结实)","","","",
233,"Porygon2 (多边兽２型)","Normal","",85,80,90,105,95,60,515,"Trace (复制)","Download (下载)","","",
234,"Stantler (惊角鹿)","Normal","",73,95,62,85,65,85,465,"Intimidate (威吓)","Frisk (察觉)","","",
235,"Smeargle (图图犬)","Normal","",55,20,35,20,45,75,250,"Own Tempo (我行我素)","Technician (技术高手)","","",
236,"Tyrogue (无畏小子)","Fighting","",35,35,35,35,35,35,210,"Guts (毅力)","Steadfast (不屈之心)","","",
237,"Hitmontop (战舞郎)","Fighting","",50,95,95,35,110,70,455,"Intimidate (威吓)","Technician (技术高手)","","",
238,"Smoochum (迷唇娃)","Ice","Psychic",45,30,15,85,65,65,305,"Oblivious (迟钝)","Forewarn (预知梦)","","",
239,"Elekid (电击怪)","Electric","",45,63,37,65,55,95,360,"Static (静电)","","","",
240,"Magby (鸭嘴宝宝)","Fire","",45,75,37,70,55,83,365,"Flame Body (火焰之躯)","","","",
241,"Miltank (大奶罐)","Normal","",95,80,105,40,70,100,490,"Thick Fat (厚脂肪)","Scrappy (胆量)","","",
242,"Blissey (幸福蛋)","Normal","",255,10,10,75,135,55,540,"Natural Cure (自然回复)","Serene Grace (天恩)","","",
243,"Raikou (雷公)","Electric","",90,85,75,115,100,115,580,"Pressure (压迫感)","","","",
244,"Entei (炎帝)","Fire","",115,115,85,90,75,100,580,"Pressure (压迫感)","","","",
245,"Suicune (水君)","Water","",100,75,115,90,115,85,580,"Pressure (压迫感)","","","",
246,"Larvitar (幼基拉斯)","Rock","Ground",50,64,50,45,50,41,300,"Guts (毅力)","","","",
247,"Pupitar (沙基拉斯)","Rock","Ground",70,84,70,65,70,51,410,"Shed Skin (蜕皮)","","","",
248,"Tyranitar (班基拉斯)","Rock","Dark",100,134,110,95,100,61,600,"Sand Stream (扬沙)","","","",
249,"Lugia (洛奇亚)","Psychic","Flying",106,90,130,90,154,110,680,"Pressure (压迫感)","","","",
250,"Ho-Oh (凤王)","Fire","Flying",106,130,90,110,154,90,680,"Pressure (压迫感)","","","",
251,"Celebi (时拉比)","Psychic","Grass",100,100,100,100,100,100,600,"Natural Cure (自然回复)","","","",
252,"Treecko (木守宫)","Grass","",40,45,35,65,55,70,310,"Overgrow (茂盛)","","","",
253,"Grovyle (森林蜥蜴)","Grass","",50,65,45,85,65,95,405,"Overgrow (茂盛)","","","",
254,"Sceptile (蜥蜴王)","Grass","",70,85,65,105,85,120,530,"Overgrow (茂盛)","","","",
255,"Torchic (火稚鸡)","Fire","",45,60,40,70,50,45,310,"Blaze (猛火)","","","",
256,"Combusken (力壮鸡)","Fire","Fighting",60,85,60,85,60,55,405,"Blaze (猛火)","","","",
257,"Blaziken (火焰鸡)","Fire","Fighting",80,120,70,110,70,80,530,"Blaze (猛火)","","","",
258,"Mudkip (水跃鱼)","Water","",50,70,50,50,50,40,310,"Torrent (激流)","","","",
259,"Marshtomp (沼跃鱼)","Water","Ground",70,85,70,60,70,50,405,"Torrent (激流)","","","",
260,"Swampert (巨沼怪)","Water","Ground",100,110,90,85,90,60,535,"Torrent (激流)","","","",
261,"Poochyena (土狼犬)","Dark","",35,55,35,30,30,35,220,"Run Away (逃跑)","Quick Feet (飞毛腿)","","",
262,"Mightyena (大狼犬)","Dark","",70,90,70,60,60,70,420,"Intimidate (威吓)","Quick Feet (飞毛腿)","","",
263,"Zigzagoon (蛇纹熊)","Normal","",38,30,41,30,41,60,240,"Pickup (捡拾)","Gluttony (贪吃鬼)","","",
264,"Linoone (直冲熊)","Normal","",78,70,61,50,61,100,420,"Pickup (捡拾)","Gluttony (贪吃鬼)","","",
265,"Wurmple (刺尾虫)","Bug","",45,45,35,20,30,20,195,"Shield Dust (鳞粉)","","","",
266,"Silcoon (甲壳茧)","Bug","",50,35,55,25,25,15,205,"Shed Skin (蜕皮)","","","",
267,"Beautifly (狩猎凤蝶)","Bug","Flying",60,70,50,90,50,65,385,"Swarm (虫之预感)","","","",
268,"Cascoon (盾甲茧)","Bug","",50,35,55,25,25,15,205,"Shed Skin (蜕皮)","","","",
269,"Dustox (毒粉蛾)","Bug","Poison",60,50,70,50,90,65,385,"Shield Dust (鳞粉)","","","",
270,"Lotad (莲叶童子)","Water","Grass",40,30,30,40,50,30,220,"Swift Swim (悠游自如)","Rain Dish (雨盘)","","",
271,"Lombre (莲帽小童)","Water","Grass",60,50,50,60,70,50,340,"Swift Swim (悠游自如)","Rain Dish (雨盘)","","",
272,"Ludicolo (乐天河童)","Water","Grass",80,70,70,90,100,70,480,"Swift Swim (悠游自如)","Rain Dish (雨盘)","","",
273,"Seedot (橡实果)","Grass","",40,40,50,30,30,30,220,"Chlorophyll (叶绿素)","Early Bird (早起)","","",
274,"Nuzleaf (长鼻叶)","Grass","Dark",70,70,40,60,40,60,340,"Chlorophyll (叶绿素)","Early Bird (早起)","","",
275,"Shiftry (狡猾天狗)","Grass","Dark",90,100,60,90,60,80,480,"Chlorophyll (叶绿素)","Early Bird (早起)","","",
276,"Taillow (傲骨燕)","Normal","Flying",40,55,30,30,30,85,270,"Guts (毅力)","","","",
277,"Swellow (大王燕)","Normal","Flying",60,85,60,50,50,125,430,"Guts (毅力)","","","",
278,"Wingull (长翅鸥)","Water","Flying",40,30,30,55,30,85,270,"Keen Eye (锐利目光)","","","",
279,"Pelipper (大嘴鸥)","Water","Flying",60,50,100,85,70,65,430,"Keen Eye (锐利目光)","","","",
280,"Ralts (拉鲁拉丝)","Psychic","",28,25,25,45,35,40,198,"Synchronize (同步)","Trace (复制)","","",
281,"Kirlia (奇鲁莉安)","Psychic","",38,35,35,65,55,50,278,"Synchronize (同步)","Trace (复制)","","",
282,"Gardevoir (沙奈朵)","Psychic","",68,65,65,125,115,80,518,"Synchronize (同步)","Trace (复制)","","",
283,"Surskit (溜溜糖球)","Bug","Water",40,30,32,50,52,65,269,"Swift Swim (悠游自如)","","","",
284,"Masquerain (雨翅蛾)","Bug","Flying",70,60,62,80,82,60,414,"Intimidate (威吓)","","","",
285,"Shroomish (蘑蘑菇)","Grass","",60,40,60,40,60,35,295,"Effect Spore (孢子)","Poison Heal (毒疗)","","",
286,"Breloom (斗笠菇)","Grass","Fighting",60,130,80,60,60,70,460,"Effect Spore (孢子)","Poison Heal (毒疗)","","",
287,"Slakoth (懒人獭)","Normal","",60,60,60,35,35,30,280,"Truant (懒惰)","","","",
288,"Vigoroth (过动猿)","Normal","",80,80,80,55,55,90,440,"Vital Spirit (干劲)","","","",
289,"Slaking (请假王)","Normal","",150,160,100,95,65,100,670,"Truant (懒惰)","","","",
290,"Nincada (土居忍士)","Bug","Ground",31,45,90,30,30,40,266,"Compound Eyes (复眼)","","","",
291,"Ninjask (铁面忍者)","Bug","Flying",61,90,45,50,50,160,456,"Speed Boost (加速)","","","",
292,"Shedinja (脱壳忍者)","Bug","Ghost",1,90,45,30,30,40,236,"Wonder Guard (神奇守护)","","","",
293,"Whismur (咕妞妞)","Normal","",64,51,23,51,23,28,240,"Soundproof (隔音)","","","",
294,"Loudred (吼爆弹)","Normal","",84,71,43,71,43,48,360,"Soundproof (隔音)","","","",
295,"Exploud (爆音怪)","Normal","",104,91,63,91,63,68,480,"Soundproof (隔音)","","","",
296,"Makuhita (幕下力士)","Fighting","",72,60,30,20,30,25,237,"Thick Fat (厚脂肪)","Guts (毅力)","","",
297,"Hariyama (铁掌力士)","Fighting","",144,120,60,40,60,50,474,"Thick Fat (厚脂肪)","Guts (毅力)","","",
298,"Azurill (露力丽)","Normal","",50,20,40,20,40,20,190,"Thick Fat (厚脂肪)","Huge Power (大力士)","","",
299,"Nosepass (朝北鼻)","Rock","",30,45,135,45,90,30,375,"Sturdy (结实)","Magnet Pull (磁力)","","",
300,"Skitty (向尾喵)","Normal","",50,45,45,35,35,50,260,"Cute Charm (迷人之躯)","Normalize (一般皮肤)","","",
301,"Delcatty (优雅猫)","Normal","",70,65,65,55,55,70,380,"Cute Charm (迷人之躯)","Normalize (一般皮肤)","","",
302,"Sableye (勾魂眼)","Dark","Ghost",50,75,75,65,65,50,380,"Keen Eye (锐利目光)","Stall (慢出)","","",
303,"Mawile (大嘴娃)","Steel","",50,85,85,55,55,50,380,"Hyper Cutter (怪力钳)","Intimidate (威吓)","","",
304,"Aron (可可多拉)","Steel","Rock",50,70,100,40,40,30,330,"Sturdy (结实)","Rock Head (坚硬脑袋)","","",
305,"Lairon (可多拉)","Steel","Rock",60,90,140,50,50,40,430,"Sturdy (结实)","Rock Head (坚硬脑袋)","","",
306,"Aggron (波士可多拉)","Steel","Rock",70,110,180,60,60,50,530,"Sturdy (结实)","Rock Head (坚硬脑袋)","","",
307,"Meditite (玛沙那)","Fighting","Psychic",30,40,55,40,55,60,280,"Pure Power (瑜伽之力)","","","",
308,"Medicham (恰雷姆)","Fighting","Psychic",60,60,75,60,75,80,410,"Pure Power (瑜伽之力)","","","",
309,"Electrike (落雷兽)","Electric","",40,45,40,65,40,65,295,"Static (静电)","Lightning Rod (避雷针)","","",
310,"Manectric (雷电兽)","Electric","",70,75,60,105,60,105,475,"Static (静电)","Lightning Rod (避雷针)","","",
311,"Plusle (正电拍拍)","Electric","",60,50,40,85,75,95,405,"Plus (正电)","","","",
312,"Minun (负电拍拍)","Electric","",60,40,50,75,85,95,405,"Minus (负电)","","","",
313,"Volbeat (电萤虫)","Bug","",65,73,55,47,75,85,400,"Illuminate (发光)","Swarm (虫之预感)","","",
314,"Illumise (甜甜萤)","Bug","",65,47,55,73,75,85,400,"Oblivious (迟钝)","Tinted Lens (有色眼镜)","","",
315,"Roselia (毒蔷薇)","Grass","Poison",50,60,45,100,80,65,400,"Natural Cure (自然回复)","Poison Point (毒刺)","","",
316,"Gulpin (溶食兽)","Poison","",70,43,53,43,53,40,302,"Liquid Ooze (污泥浆)","Sticky Hold (黏着)","","",
317,"Swalot (吞食兽)","Poison","",100,73,83,73,83,55,467,"Liquid Ooze (污泥浆)","Sticky Hold (黏着)","","",
318,"Carvanha (利牙鱼)","Water","Dark",45,90,20,65,20,65,305,"Rough Skin (粗糙皮肤)","","","",
319,"Sharpedo (巨牙鲨)","Water","Dark",70,120,40,95,40,95,460,"Rough Skin (粗糙皮肤)","","","",
320,"Wailmer (吼吼鲸)","Water","",130,70,35,70,35,60,400,"Water Veil (水幕)","Oblivious (迟钝)","","",
321,"Wailord (吼鲸王)","Water","",170,90,45,90,45,60,500,"Water Veil (水幕)","Oblivious (迟钝)","","",
322,"Numel (呆火驼)","Fire","Ground",60,60,40,65,45,35,305,"Oblivious (迟钝)","Simple (单纯)","","",
323,"Camerupt (喷火驼)","Fire","Ground",70,100,70,105,75,40,460,"Magma Armor (熔岩铠甲)","Solid Rock (坚硬岩石)","","",
324,"Torkoal (煤炭龟)","Fire","",70,85,140,85,70,20,470,"White Smoke (白色烟雾)","","","",
325,"Spoink (跳跳猪)","Psychic","",60,25,35,70,80,60,330,"Thick Fat (厚脂肪)","Own Tempo (我行我素)","","",
326,"Grumpig (噗噗猪)","Psychic","",80,45,65,90,110,80,470,"Thick Fat (厚脂肪)","Own Tempo (我行我素)","","",
327,"Spinda (晃晃斑)","Normal","",60,60,60,60,60,60,360,"Own Tempo (我行我素)","Tangled Feet (蹒跚)","","",
328,"Trapinch (大颚蚁)","Ground","",45,100,45,45,45,10,290,"Hyper Cutter (怪力钳)","Arena Trap (沙穴)","","",
329,"Vibrava (超音波幼虫)","Ground","Dragon",50,70,50,50,50,70,340,"Levitate (飘浮)","","","",
330,"Flygon (沙漠蜻蜓)","Ground","Dragon",80,100,80,80,80,100,520,"Levitate (飘浮)","","","",
331,"Cacnea (刺球仙人掌)","Grass","",50,85,40,85,40,35,335,"Sand Veil (沙隐)","","","",
332,"Cacturne (梦歌仙人掌)","Grass","Dark",70,115,60,115,60,55,475,"Sand Veil (沙隐)","","","",
333,"Swablu (青绵鸟)","Normal","Flying",45,40,60,40,75,50,310,"Natural Cure (自然回复)","","","",
334,"Altaria (七夕青鸟)","Dragon","Flying",75,70,90,70,105,80,490,"Natural Cure (自然回复)","","","",
335,"Zangoose (猫鼬斩)","Normal","",73,115,60,60,60,90,458,"Immunity (免疫)","","","",
336,"Seviper (饭匙蛇)","Poison","",73,100,60,100,60,65,458,"Shed Skin (蜕皮)","","","",
337,"Lunatone (月石)","Rock","Psychic",70,55,65,95,85,70,440,"Levitate (飘浮)","","","",
338,"Solrock (太阳岩)","Rock","Psychic",70,95,85,55,65,70,440,"Levitate (飘浮)","","","",
339,"Barboach (泥泥鳅)","Water","Ground",50,48,43,46,41,60,288,"Oblivious (迟钝)","Anticipation (危险预知)","","",
340,"Whiscash (鲶鱼王)","Water","Ground",110,78,73,76,71,60,468,"Oblivious (迟钝)","Anticipation (危险预知)","","",
341,"Corphish (龙虾小兵)","Water","",43,80,65,50,35,35,308,"Hyper Cutter (怪力钳)","Shell Armor (硬壳盔甲)","","",
342,"Crawdaunt (铁螯龙虾)","Water","Dark",63,120,85,90,55,55,468,"Hyper Cutter (怪力钳)","Shell Armor (硬壳盔甲)","","",
343,"Baltoy (天秤偶)","Ground","Psychic",40,40,55,40,70,55,300,"Levitate (飘浮)","","","",
344,"Claydol (念力土偶)","Ground","Psychic",60,70,105,70,120,75,500,"Levitate (飘浮)","","","",
345,"Lileep (触手百合)","Rock","Grass",66,41,77,61,87,23,355,"Suction Cups (吸盘)","","","",
346,"Cradily (摇篮百合)","Rock","Grass",86,81,97,81,107,43,495,"Suction Cups (吸盘)","","","",
347,"Anorith (太古羽虫)","Rock","Bug",45,95,50,40,50,75,355,"Battle Armor (战斗盔甲)","","","",
348,"Armaldo (太古盔甲)","Rock","Bug",75,125,100,70,80,45,495,"Battle Armor (战斗盔甲)","","","",
349,"Feebas (丑丑鱼)","Water","",20,15,20,10,55,80,200,"Swift Swim (悠游自如)","","","",
350,"Milotic (美纳斯)","Water","",95,60,79,100,125,81,540,"Marvel Scale (神奇鳞片)","","","",
351,"Castform (飘浮泡泡)","Normal","",70,70,70,70,70,70,420,"Forecast (阴晴不定)","","","",
351,"Castform-Sunny","Fire","",70,70,70,70,70,70,420,"Forecast (阴晴不定)","","","",
351,"Castform-Rainy","Water","",70,70,70,70,70,70,420,"Forecast (阴晴不定)","","","",
351,"Castform-Snowy","Ice","",70,70,70,70,70,70,420,"Forecast (阴晴不定)","","","",
352,"Kecleon (变隐龙)","Normal","",60,90,70,60,120,40,440,"Color Change (变色)","","","",
353,"Shuppet (怨影娃娃)","Ghost","",44,75,35,63,33,45,295,"Insomnia (不眠)","Frisk (察觉)","","",
354,"Banette (诅咒娃娃)","Ghost","",64,115,65,83,63,65,455,"Insomnia (不眠)","Frisk (察觉)","","",
355,"Duskull (夜巡灵)","Ghost","",20,40,90,30,90,25,295,"Levitate (飘浮)","","","",
356,"Dusclops (彷徨夜灵)","Ghost","",40,70,130,60,130,25,455,"Pressure (压迫感)","","","",
357,"Tropius (热带龙)","Grass","Flying",99,68,83,72,87,51,460,"Chlorophyll (叶绿素)","Solar Power (太阳之力)","","",
358,"Chimecho (风铃铃)","Psychic","",65,50,70,95,80,65,425,"Levitate (飘浮)","","","",
359,"Absol (阿勃梭鲁)","Dark","",65,130,60,75,60,75,465,"Pressure (压迫感)","Super Luck (超幸运)","","",
360,"Wynaut (小果然)","Psychic","",95,23,48,23,48,23,260,"Shadow Tag (踩影)","","","",
361,"Snorunt (雪童子)","Ice","",50,50,50,50,50,50,300,"Inner Focus (精神力)","Ice Body (冰冻之躯)","","",
362,"Glalie (冰鬼护)","Ice","",80,80,80,80,80,80,480,"Inner Focus (精神力)","Ice Body (冰冻之躯)","","",
363,"Spheal (海豹球)","Ice","Water",70,40,50,55,50,25,290,"Thick Fat (厚脂肪)","Ice Body (冰冻之躯)","","",
364,"Sealeo (海魔狮)","Ice","Water",90,60,70,75,70,45,410,"Thick Fat (厚脂肪)","Ice Body (冰冻之躯)","","",
365,"Walrein (帝牙海狮)","Ice","Water",110,80,90,95,90,65,530,"Thick Fat (厚脂肪)","Ice Body (冰冻之躯)","","",
366,"Clamperl (珍珠贝)","Water","",35,64,85,74,55,32,345,"Shell Armor (硬壳盔甲)","","","",
367,"Huntail (猎斑鱼)","Water","",55,104,105,94,75,52,485,"Swift Swim (悠游自如)","","","",
368,"Gorebyss (樱花鱼)","Water","",55,84,105,114,75,52,485,"Swift Swim (悠游自如)","","","",
369,"Relicanth (古空棘鱼)","Water","Rock",100,90,130,45,65,55,485,"Swift Swim (悠游自如)","Rock Head (坚硬脑袋)","","",
370,"Luvdisc (爱心鱼)","Water","",43,30,55,40,65,97,330,"Swift Swim (悠游自如)","","","",
371,"Bagon (宝贝龙)","Dragon","",45,75,60,40,30,50,300,"Rock Head (坚硬脑袋)","","","",
372,"Shelgon (甲壳龙)","Dragon","",65,95,100,60,50,50,420,"Rock Head (坚硬脑袋)","","","",
373,"Salamence (暴飞龙)","Dragon","Flying",95,135,80,110,80,100,600,"Intimidate (威吓)","","","",
374,"Beldum (铁哑铃)","Steel","Psychic",40,55,80,35,60,30,300,"Clear Body (恒净之躯)","","","",
375,"Metang (金属怪)","Steel","Psychic",60,75,100,55,80,50,420,"Clear Body (恒净之躯)","","","",
376,"Metagross (巨金怪)","Steel","Psychic",80,135,130,95,90,70,600,"Clear Body (恒净之躯)","","","",
377,"Regirock (雷吉洛克)","Rock","",80,100,200,50,100,50,580,"Clear Body (恒净之躯)","","","",
378,"Regice (雷吉艾斯)","Ice","",80,50,100,100,200,50,580,"Clear Body (恒净之躯)","","","",
379,"Registeel (雷吉斯奇鲁)","Steel","",80,75,150,75,150,50,580,"Clear Body (恒净之躯)","","","",
380,"Latias (拉帝亚斯)","Dragon","Psychic",80,80,90,110,130,110,600,"Levitate (飘浮)","","","",
381,"Latios (拉帝欧斯)","Dragon","Psychic",80,90,80,130,110,110,600,"Levitate (飘浮)","","","",
382,"Kyogre (盖欧卡)","Water","",100,100,90,150,140,90,670,"Drizzle (降雨)","","","",
383,"Groudon (固拉多)","Ground","",100,150,140,100,90,90,670,"Drought (日照)","","","",
384,"Rayquaza (烈空坐)","Dragon","Flying",105,150,90,150,90,95,680,"Air Lock (气闸)","","","",
385,"Jirachi (基拉祈)","Steel","Psychic",100,100,100,100,100,100,600,"Serene Grace (天恩)","","","",
386,"Deoxys (代欧奇希斯)","Psychic","",50,150,50,150,50,150,600,"Pressure (压迫感)","","","",
386,"Deoxys-Attack","Psychic","",50,180,20,180,20,150,600,"Pressure (压迫感)","","","",
386,"Deoxys-Defense","Psychic","",50,70,160,70,160,90,600,"Pressure (压迫感)","","","",
386,"Deoxys-Speed","Psychic","",50,95,90,95,90,180,600,"Pressure (压迫感)","","","",
387,"Turtwig (草苗龟)","Grass","",55,68,64,45,55,31,318,"Overgrow (茂盛)","","","",
388,"Grotle (树林龟)","Grass","",75,89,85,55,65,36,405,"Overgrow (茂盛)","","","",
389,"Torterra (土台龟)","Grass","Ground",95,109,105,75,85,56,525,"Overgrow (茂盛)","","","",
390,"Chimchar (小火焰猴)","Fire","",44,58,44,58,44,61,309,"Blaze (猛火)","","","",
391,"Monferno (猛火猴)","Fire","Fighting",64,78,52,78,52,81,405,"Blaze (猛火)","","","",
392,"Infernape (烈焰猴)","Fire","Fighting",76,104,71,104,71,108,534,"Blaze (猛火)","","","",
393,"Piplup (波加曼)","Water","",53,51,53,61,56,40,314,"Torrent (激流)","","","",
394,"Prinplup (波皇子)","Water","",64,66,68,81,76,50,405,"Torrent (激流)","","","",
395,"Empoleon (帝王拿波)","Water","Steel",84,86,88,111,101,60,530,"Torrent (激流)","","","",
396,"Starly (姆克儿)","Normal","Flying",40,55,30,30,30,60,245,"Keen Eye (锐利目光)","","","",
397,"Staravia (姆克鸟)","Normal","Flying",55,75,50,40,40,80,340,"Intimidate (威吓)","","","",
398,"Staraptor (姆克鹰)","Normal","Flying",85,120,70,50,50,100,475,"Intimidate (威吓)","","","",
399,"Bidoof (大牙狸)","Normal","",59,45,40,35,40,31,250,"Simple (单纯)","Unaware (纯朴)","","",
400,"Bibarel (大尾狸)","Normal","Water",79,85,60,55,60,71,410,"Simple (单纯)","Unaware (纯朴)","","",
401,"Kricketot (圆法师)","Bug","",37,25,41,25,41,25,194,"Shed Skin (蜕皮)","","","",
402,"Kricketune (音箱蟀)","Bug","",77,85,51,55,51,65,384,"Swarm (虫之预感)","","","",
403,"Shinx (小猫怪)","Electric","",45,65,34,40,34,45,263,"Rivalry (斗争心)","Intimidate (威吓)","","",
404,"Luxio (勒克猫)","Electric","",60,85,49,60,49,60,363,"Rivalry (斗争心)","Intimidate (威吓)","","",
405,"Luxray (伦琴猫)","Electric","",80,120,79,95,79,70,523,"Rivalry (斗争心)","Intimidate (威吓)","","",
406,"Budew (含羞苞)","Grass","Poison",40,30,35,50,70,55,280,"Natural Cure (自然回复)","Poison Point (毒刺)","","",
407,"Roserade (罗丝雷朵)","Grass","Poison",60,70,55,125,105,90,505,"Natural Cure (自然回复)","Poison Point (毒刺)","","",
408,"Cranidos (头盖龙)","Rock","",67,125,40,30,30,58,350,"Mold Breaker (破格)","","","",
409,"Rampardos (战槌龙)","Rock","",97,165,60,65,50,58,495,"Mold Breaker (破格)","","","",
410,"Shieldon (盾甲龙)","Rock","Steel",30,42,118,42,88,30,350,"Sturdy (结实)","","","",
411,"Bastiodon (护城龙)","Rock","Steel",60,52,168,47,138,30,495,"Sturdy (结实)","","","",
412,"Burmy (结草儿)","Bug","",40,29,45,29,45,36,224,"Shed Skin (蜕皮)","","","",
413,"Wormadam (结草贵妇)","Bug","Grass",60,59,85,79,105,36,424,"Anticipation (危险预知)","","","",
413,"Wormadam-Sandy","Bug","Ground",60,79,105,59,85,36,424,"Anticipation (危险预知)","","","",
413,"Wormadam-Trash","Bug","Steel",60,69,95,69,95,36,424,"Anticipation (危险预知)","","","",
414,"Mothim (绅士蛾)","Bug","Flying",70,94,50,94,50,66,424,"Swarm (虫之预感)","","","",
415,"Combee (三蜜蜂)","Bug","Flying",30,30,42,30,42,70,244,"Honey Gather (采蜜)","","","",
416,"Vespiquen (蜂女王)","Bug","Flying",70,80,102,80,102,40,474,"Pressure (压迫感)","","","",
417,"Pachirisu (帕奇利兹)","Electric","",60,45,70,45,90,95,405,"Run Away (逃跑)","Pickup (捡拾)","","",
418,"Buizel (泳圈鼬)","Water","",55,65,35,60,30,85,330,"Swift Swim (悠游自如)","","","",
419,"Floatzel (浮潜鼬)","Water","",85,105,55,85,50,115,495,"Swift Swim (悠游自如)","","","",
420,"Cherubi (樱花宝)","Grass","",45,35,45,62,53,35,275,"Chlorophyll (叶绿素)","","","",
421,"Cherrim (樱花儿)","Grass","",70,60,70,87,78,85,450,"Flower Gift (花之礼)","","","",
421,"Cherrim-Sunshine","Grass","",70,60,70,87,78,85,450,"Flower Gift (花之礼)","","","",
422,"Shellos (无壳海兔)","Water","",76,48,48,57,62,34,325,"Sticky Hold (黏着)","Storm Drain (引水)","","",
423,"Gastrodon (海兔兽)","Water","Ground",111,83,68,92,82,39,475,"Sticky Hold (黏着)","Storm Drain (引水)","","",
424,"Ambipom (双尾怪手)","Normal","",75,100,66,60,66,115,482,"Technician (技术高手)","Pickup (捡拾)","","",
425,"Drifloon (飘飘球)","Ghost","Flying",90,50,34,60,44,70,348,"Aftermath (诱爆)","Unburden (轻装)","","",
426,"Drifblim (随风球)","Ghost","Flying",150,80,44,90,54,80,498,"Aftermath (诱爆)","Unburden (轻装)","","",
427,"Buneary (卷卷耳)","Normal","",55,66,44,44,56,85,350,"Run Away (逃跑)","Klutz (笨拙)","","",
428,"Lopunny (长耳兔)","Normal","",65,76,84,54,96,105,480,"Cute Charm (迷人之躯)","Klutz (笨拙)","","",
429,"Mismagius (梦妖魔)","Ghost","",60,60,60,105,105,105,495,"Levitate (飘浮)","","","",
430,"Honchkrow (乌鸦头头)","Dark","Flying",100,125,52,105,52,71,505,"Insomnia (不眠)","Super Luck (超幸运)","","",
431,"Glameow (魅力喵)","Normal","",49,55,42,42,37,85,310,"Limber (柔软)","Own Tempo (我行我素)","","",
432,"Purugly (东施喵)","Normal","",71,82,64,64,59,112,452,"Thick Fat (厚脂肪)","Own Tempo (我行我素)","","",
433,"Chingling (铃铛响)","Psychic","",45,30,50,65,50,45,285,"Levitate (飘浮)","","","",
434,"Stunky (臭鼬噗)","Poison","Dark",63,63,47,41,41,74,329,"Stench (恶臭)","Aftermath (诱爆)","","",
435,"Skuntank (坦克臭鼬)","Poison","Dark",103,93,67,71,61,84,479,"Stench (恶臭)","Aftermath (诱爆)","","",
436,"Bronzor (铜镜怪)","Steel","Psychic",57,24,86,24,86,23,300,"Levitate (飘浮)","Heatproof (耐热)","","",
437,"Bronzong (青铜钟)","Steel","Psychic",67,89,116,79,116,33,500,"Levitate (飘浮)","Heatproof (耐热)","","",
438,"Bonsly (盆才怪)","Rock","",50,80,95,10,45,10,290,"Sturdy (结实)","Rock Head (坚硬脑袋)","","",
439,"Mime Jr. (魔尼尼)","Psychic","",20,25,45,70,90,60,310,"Soundproof (隔音)","Filter (过滤)","","",
440,"Happiny (小福蛋)","Normal","",100,5,5,15,65,30,220,"Natural Cure (自然回复)","Serene Grace (天恩)","","",
441,"Chatot (聒噪鸟)","Normal","Flying",76,65,45,92,42,91,411,"Keen Eye (锐利目光)","Tangled Feet (蹒跚)","","",
442,"Spiritomb (花岩怪)","Ghost","Dark",50,92,108,92,108,35,485,"Pressure (压迫感)","","","",
443,"Gible (圆陆鲨)","Dragon","Ground",58,70,45,40,45,42,300,"Sand Veil (沙隐)","","","",
444,"Gabite (尖牙陆鲨)","Dragon","Ground",68,90,65,50,55,82,410,"Sand Veil (沙隐)","","","",
445,"Garchomp (烈咬陆鲨)","Dragon","Ground",108,130,95,80,85,102,600,"Sand Veil (沙隐)","","","",
446,"Munchlax (小卡比兽)","Normal","",135,85,40,40,85,5,390,"Pickup (捡拾)","Thick Fat (厚脂肪)","","",
447,"Riolu (利欧路)","Fighting","",40,70,40,35,40,60,285,"Steadfast (不屈之心)","Inner Focus (精神力)","","",
448,"Lucario (路卡利欧)","Fighting","Steel",70,110,70,115,70,90,525,"Steadfast (不屈之心)","Inner Focus (精神力)","","",
449,"Hippopotas (沙河马)","Ground","",68,72,78,38,42,32,330,"Sand Stream (扬沙)","","","",
450,"Hippowdon (河马兽)","Ground","",108,112,118,68,72,47,525,"Sand Stream (扬沙)","","","",
451,"Skorupi (钳尾蝎)","Poison","Bug",40,50,90,30,55,65,330,"Battle Armor (战斗盔甲)","Sniper (狙击手)","","",
452,"Drapion (龙王蝎)","Poison","Dark",70,90,110,60,75,95,500,"Battle Armor (战斗盔甲)","Sniper (狙击手)","","",
453,"Croagunk (不良蛙)","Poison","Fighting",48,61,40,61,40,50,300,"Anticipation (危险预知)","Dry Skin (干燥皮肤)","","",
454,"Toxicroak (毒骷蛙)","Poison","Fighting",83,106,65,86,65,85,490,"Anticipation (危险预知)","Dry Skin (干燥皮肤)","","",
455,"Carnivine (尖牙笼)","Grass","",74,100,72,90,72,46,454,"Levitate (飘浮)","","","",
456,"Finneon (荧光鱼)","Water","",49,49,56,49,61,66,330,"Swift Swim (悠游自如)","Storm Drain (引水)","","",
457,"Lumineon (霓虹鱼)","Water","",69,69,76,69,86,91,460,"Swift Swim (悠游自如)","Storm Drain (引水)","","",
458,"Mantyke (小球飞鱼)","Water","Flying",45,20,50,60,120,50,345,"Swift Swim (悠游自如)","Water Absorb (储水)","","",
