230,"Kingdra (刺龙王)","Water","Dragon",75,95,95,95,95,85,540,"Swift Swim (悠游自如)","Sniper (狙击手)","","",
231,"Phanpy (小小象)","Ground","",90,60,60,40,40,40,330,"Pickup (捡拾)","","","",
232,"Donphan (顿甲)","Ground","",90,120,120,60,60,50,500,"Sturdy (结实)","","","",
233,"Porygon2 (多边兽２型)","Normal","",85,80,90,105,95,60,515,"Trace (复制)","Download (下载)","","",
234,"Stantler (惊角鹿)","Normal","",73,95,62,85,65,85,465,"Intimidate (威吓)","Frisk (察觉)","","",
235,"Smeargle (图图犬)","Normal","",55,20,35,20,45,75,250,"Own Tempo (我行我素)","Technician (技术高手)","","",
236,"Tyrogue (无畏小子)","Fighting","",35,35,35,35,35,35,210,"Guts (毅力)","Steadfast (不屈之心)","","",
237,"Hitmontop (战舞郎)","Fighting","",50,95,95,35,110,70,455,"Intimidate (威吓)","Technician (技术高手)","","",
238,"Smoochum (迷唇娃)","Ice","Psychic",45,30,15,85,65,65,305,"Oblivious (迟钝)","Forewarn (预知梦)","","",
239,"Elekid (电击怪)","Electric","",45,63,37,65,55,95,360,"Static (静电)","","","",
240,"Magby (鸭嘴宝宝)","Fire","",45,75,37,70,55,83,365,"Flame Body (火焰之躯)","","","",
241,"Miltank (大奶罐)","Normal","",95,80,105,40,70,100,490,"Thick Fat (厚脂肪)","Scrappy (胆量)","","",
242,"Blissey (幸福蛋)","Normal","",255,10,10,75,135,55,540,"Natural Cure (自然回复)","Serene Grace (天恩)","","",
243,"Raikou (雷公)","Electric","",90,85,75,115,100,115,580,"Pressure (压迫感)","","","",
244,"Entei (炎帝)","Fire","",115,115,85,90,75,100,580,"Pressure (压迫感)","","","",
245,"Suicune (水君)","Water","",100,75,115,90,115,85,580,"Pressure (压迫感)","","","",
246,"Larvitar (幼基拉斯)","Rock","Ground",50,64,50,45,50,41,300,"Guts (毅力)","","","",
247,"Pupitar (沙基拉斯)","Rock","Ground",70,84,70,65,70,51,410,"Shed Skin (蜕皮)","","","",
248,"Tyranitar (班基拉斯)","Rock","Dark",100,134,110,95,100,61,600,"Sand Stream (扬沙)","","","",
249,"Lugia (洛奇亚)","Psychic","Flying",106,90,130,90,154,110,680,"Pressure (压迫感)","","","",
250,"Ho-Oh (凤王)","Fire","Flying",106,130,90,110,154,90,680,"Pressure (压迫感)","","","",
251,"Celebi (时拉比)","Psychic","Grass",100,100,100,100,100,100,600,"Natural Cure (自然回复)","","","",
