"Echoed Voice","Normal","Special",40,100,40,15,0,"normal","For every consecutive turn that this move is used by at least one Pokemon, this move's power is multiplied by the number of turns to pass, but not more than 5.",
"Eerie Impulse","Electric","Status",0,100,0,15,0,"normal","Lowers the target's Special Attack by 2 stages.",
"Eerie Spell","Psychic","Special",80,100,80,5,0,"normal","If this move is successful and the user has not fainted, the target loses 3 PP from its last move.",
"Electric Terrain","Electric","Status",0,true,0,10,0,"all","For 5 turns, the terrain becomes Electric Terrain. During the effect, the power of Electric-type attacks made by grounded Pokemon is multiplied by 1.3 and grounded Pokemon cannot fall asleep; Pokemon already asleep do not wake up. Grounded Pokemon cannot become affected by Yawn or fall asleep from its effect. Camouflage transforms the user into an Electric type, Nature Power becomes Thunderbolt, and Secret Power has a 30% chance to cause paralysis. Fails if the current terrain is Electric Terrain.",
"Electro Ball","Electric","Special",0,100,0,10,0,"normal","The power of this move depends on (user's current Speed / target's current Speed), rounded down. Power is equal to 150 if the result is 4 or more, 120 if 3, 80 if 2, 60 if 1, 40 if less than 1. If the target's current Speed is 0, this move's power is 40.",
"Electro Drift","Electric","Special",100,100,100,5,0,"normal","Damage is multiplied by 1.3333 if this move is super effective against the target.",
"Electro Shot","Electric","Special",130,100,130,10,0,"normal","This attack charges on the first turn and executes on the second. Raises the user's Special Attack by 1 stage on the first turn. If the user is holding a Power Herb or the weather is Primordial Sea or Rain Dance, the move completes in one turn. If the user is holding Utility Umbrella and the weather is Primordial Sea or Rain Dance, the move still requires a turn to charge.",
"Electroweb","Electric","Special",55,95,52.25,15,0,"allAdjacentFoes","Has a 100% chance to lower the target's Speed by 1 stage.",
"Ember","Fire","Special",40,100,40,25,0,"normal","Has a 10% chance to burn the target.",
"Encore","Normal","Status",0,100,0,5,0,"normal","For its next 3 turns, the target is forced to repeat its last move used. If the affected move runs out of PP, the effect ends. Fails if the target is already under this effect, if it has not made a move, if the move has 0 PP, or if the move is Assist, Blazing Torque, Combat Torque, Copycat, Dynamax Cannon, Encore, Magical Torque, Me First, Metronome, Mimic, Mirror Move, Nature Power, Noxious Torque, Sketch, Sleep Talk, Struggle, Transform, or Wicked Torque.",
"Endeavor","Normal","Physical",0,100,0,5,0,"normal","Deals damage to the target equal to (target's current HP - user's current HP). The target is unaffected if its current HP is less than or equal to the user's current HP.",
"Endure","Normal","Status",0,true,0,10,4,"self","The user will survive attacks made by other Pokemon during this turn with at least 1 HP. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",
"Energy Ball","Grass","Special",90,100,90,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Entrainment","Normal","Status",0,100,0,15,0,"normal","Causes the target's Ability to become the same as the user's. Fails if the target's Ability is As One, Battle Bond, Comatose, Disguise, Gulp Missile, Ice Face, Multitype, Power Construct, RKS System, Schooling, Shields Down, Stance Change, Tera Shift, Truant, Zen Mode, or Zero to Hero, or the same Ability as the user, or if the user's Ability is As One, Battle Bond, Comatose, Commander, Disguise, Embody Aspect, Flower Gift, Forecast, Hunger Switch, Ice Face, Illusion, Imposter, Multitype, Neutralizing Gas, Poison Puppeteer, Power Construct, Power of Alchemy, Protosynthesis, Quark Drive, Receiver, RKS System, Schooling, Shields Down, Stance Change, Tera Shell, Tera Shift, Teraform Zero, Trace, Wonder Guard, Zen Mode, or Zero to Hero.",
"Eruption","Fire","Special",150,100,150,5,0,"allAdjacentFoes","Power is equal to (user's current HP * 150 / user's maximum HP), rounded down, but not less than 1.",
"Esper Wing","Psychic","Special",80,100,80,10,0,"normal","Has a 100% chance to raise the user's Speed by 1 stage and a higher chance for a critical hit.",
"Expanding Force","Psychic","Special",80,100,80,10,0,"normal","If the current terrain is Psychic Terrain and the user is grounded, this move hits all opposing Pokemon and has its power multiplied by 1.5.",
"Explosion","Normal","Physical",250,100,250,5,0,"allAdjacent","The user faints after using this move, even if this move fails for having no target. This move is prevented from executing if any active Pokemon has the Damp Ability.",
"Extrasensory","Psychic","Special",80,100,80,20,0,"normal","Has a 10% chance to make the target flinch.",
"Extreme Speed","Normal","Physical",80,100,80,5,2,"normal","No additional effect.",
"Facade","Normal","Physical",70,100,70,20,0,"normal","Power doubles if the user is burned, paralyzed, or poisoned. The physical damage halving effect from the user's burn is ignored.",
"Fairy Lock","Fairy","Status",0,true,0,10,0,"all","Prevents all active Pokemon from switching next turn. A Pokemon can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch. Fails if the effect is already active.",
"Fairy Wind","Fairy","Special",40,100,40,30,0,"normal","No additional effect.",
"Fake Out","Normal","Physical",40,100,40,10,3,"normal","Has a 100% chance to make the target flinch. Fails unless it is the user's first turn on the field.",
"Fake Tears","Dark","Status",0,100,0,20,0,"normal","Lowers the target's Special Defense by 2 stages.",
"False Surrender","Dark","Physical",80,true,80,10,0,"normal","This move does not check accuracy.",
"False Swipe","Normal","Physical",40,100,40,40,0,"normal","Leaves the target with at least 1 HP.",
"Feather Dance","Flying","Status",0,100,0,15,0,"normal","Lowers the target's Attack by 2 stages.",
"Feint","Normal","Physical",30,100,30,10,2,"normal","If this move is successful, it breaks through the target's Baneful Bunker, Detect, King's Shield, Protect, or Spiky Shield for this turn, allowing other Pokemon to attack the target normally. If the target's side is protected by Crafty Shield, Mat Block, Quick Guard, or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the target's side normally.",
"Fell Stinger","Bug","Physical",50,100,50,25,0,"normal","Raises the user's Attack by 3 stages if this move knocks out the target.",
"Fickle Beam","Dragon","Special",80,100,80,5,0,"normal","Has a 30% chance this move's power is doubled.",
"Fiery Dance","Fire","Special",80,100,80,10,0,"normal","Has a 50% chance to raise the user's Special Attack by 1 stage.",
"Fiery Wrath","Dark","Special",90,100,90,10,0,"allAdjacentFoes","Has a 20% chance to make the target flinch.",
"Fillet Away","Normal","Status",0,true,0,10,0,"self","Raises the user's Attack, Special Attack, and Speed by 2 stages in exchange for the user losing 1/2 of its maximum HP, rounded down. Fails if the user would faint or if its Attack, Special Attack, and Speed stat stages would not change.",
"Final Gambit","Fighting","Special",0,100,0,5,0,"normal","Deals damage to the target equal to the user's current HP. If this move is successful, the user faints.",
"Fire Blast","Fire","Special",110,85,93.5,5,0,"normal","Has a 10% chance to burn the target.",
"Fire Fang","Fire","Physical",65,95,61.75,15,0,"normal","Has a 10% chance to burn the target and a 10% chance to make it flinch.",
"Fire Lash","Fire","Physical",80,100,80,15,0,"normal","Has a 100% chance to lower the target's Defense by 1 stage.",
"Fire Pledge","Fire","Special",80,100,80,10,0,"normal","If one of the user's allies chose to use Grass Pledge or Water Pledge this turn and has not moved yet, it takes its turn immediately after the user and the user's move does nothing. If combined with Grass Pledge, the ally uses Fire Pledge with 150 power and a sea of fire appears on the target's side for 4 turns, which causes damage to non-Fire types equal to 1/8 of their maximum HP, rounded down, at the end of each turn during effect, including the last turn. If combined with Water Pledge, the ally uses Water Pledge with 150 power and a rainbow appears on the user's side for 4 turns, which doubles secondary effect chances and stacks with the Serene Grace Ability, except effects that cause flinching can only have their chance doubled once. When used as a combined move, this move gains STAB no matter what the user's type is. This move does not consume the user's Fire Gem.",
"Fire Punch","Fire","Physical",75,100,75,15,0,"normal","Has a 10% chance to burn the target.",
"Fire Spin","Fire","Special",35,85,29.75,15,0,"normal","Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",
"First Impression","Bug","Physical",90,100,90,10,2,"normal","Fails unless it is the user's first turn on the field.",
"Fissure","Ground","Physical",0,30,0,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Flail","Normal","Physical",0,100,0,15,0,"normal","The power of this move is 20 if X is 33 to 48, 40 if X is 17 to 32, 80 if X is 10 to 16, 100 if X is 5 to 9, 150 if X is 2 to 4, and 200 if X is 0 or 1, where X is equal to (user's current HP * 48 / user's maximum HP), rounded down.",
"Flame Charge","Fire","Physical",50,100,50,20,0,"normal","Has a 100% chance to raise the user's Speed by 1 stage.",
"Flame Wheel","Fire","Physical",60,100,60,25,0,"normal","Has a 10% chance to burn the target.",
"Flamethrower","Fire","Special",90,100,90,15,0,"normal","Has a 10% chance to burn the target.",
"Flare Blitz","Fire","Physical",120,100,120,15,0,"normal","Has a 10% chance to burn the target. If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",
"Flash Cannon","Steel","Special",80,100,80,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Flatter","Dark","Status",0,100,0,15,0,"normal","Raises the target's Special Attack by 1 stage and confuses it.",
"Fleur Cannon","Fairy","Special",130,90,117,5,0,"normal","Lowers the user's Special Attack by 2 stages.",
"Fling","Dark","Physical",0,100,0,10,0,"normal","The power of this move is based on the user's held item. The held item is lost and it activates for the target if applicable. If there is no target or the target avoids this move by protecting itself, the user's held item is still lost. The user can regain a thrown item with Recycle or the Harvest Ability. Fails if the user has no held item, if the held item cannot be thrown, if the user is under the effect of Embargo or Magic Room, or if the user has the Klutz Ability.",
"Flip Turn","Water","Physical",60,100,60,20,0,"normal","If this move is successful and the user has not fainted, the user switches out even if it is trapped and is replaced immediately by a selected party member. The user does not switch out if there are no unfainted party members, or if the target switched out using an Eject Button or through the effect of the Emergency Exit or Wimp Out Abilities.",
"Floral Healing","Fairy","Status",0,true,0,10,0,"normal","The target restores 1/2 of its maximum HP, rounded half up. If the terrain is Grassy Terrain, the target instead restores 2/3 of its maximum HP, rounded half down.",
"Flower Trick","Grass","Physical",70,true,70,10,0,"normal","This move is always a critical hit unless the target is under the effect of Lucky Chant or has the Battle Armor or Shell Armor Abilities. This move does not check accuracy.",
"Fly","Flying","Physical",90,95,85.5,15,0,"any","This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Gust, Hurricane, Sky Uppercut, Smack Down, Thousand Arrows, Thunder, and Twister, and Gust and Twister have doubled power when used against it. If the user is holding a Power Herb, the move completes in one turn.",
"Flying Press","Fighting","Physical",100,95,95,10,0,"any","This move combines Flying in its type effectiveness against the target. Damage doubles and no accuracy check is done if the target has used Minimize while active.",
"Focus Blast","Fighting","Special",120,70,84,5,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Focus Energy","Normal","Status",0,true,0,30,0,"self","Raises the user's chance for a critical hit by 2 stages. Fails if the user already has the effect. Baton Pass can be used to transfer this effect to an ally.",
"Focus Punch","Fighting","Physical",150,100,150,20,-3,"normal","The user loses its focus and does nothing if it is hit by a damaging attack this turn before it can execute the move.",
"Follow Me","Normal","Status",0,true,0,20,2,"self","Until the end of the turn, all single-target attacks from the opposing side are redirected to the user. Such attacks are redirected to the user before they can be reflected by Magic Coat or the Magic Bounce Ability, or drawn in by the Lightning Rod or Storm Drain Abilities. Fails if it is not a Double Battle or Battle Royal. This effect is ignored while the user is under the effect of Sky Drop.",
"Force Palm","Fighting","Physical",60,100,60,10,0,"normal","Has a 30% chance to paralyze the target.",
"Forest's Curse","Grass","Status",0,100,0,20,0,"normal","Causes the Grass type to be added to the target, effectively making it have two or three types. Fails if the target is already a Grass type. If Trick-or-Treat adds a type to the target, it replaces the type added by this move and vice versa.",
"Foul Play","Dark","Physical",95,100,95,15,0,"normal","Damage is calculated using the target's Attack stat, including stat stage changes. The user's Ability, item, and burn are used as normal.",
"Freeze Shock","Ice","Physical",140,90,126,5,0,"normal","Has a 30% chance to paralyze the target. This attack charges on the first turn and executes on the second. If the user is holding a Power Herb, the move completes in one turn.",
"Freeze-Dry","Ice","Special",70,100,70,20,0,"normal","Has a 10% chance to freeze the target. This move's type effectiveness against Water is changed to be super effective no matter what this move's type is.",
"Freezing Glare","Psychic","Special",90,100,90,10,0,"normal","Has a 10% chance to freeze the target.",
"Frenzy Plant","Grass","Special",150,90,135,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Frost Breath","Ice","Special",60,90,54,10,0,"normal","This move is always a critical hit unless the target is under the effect of Lucky Chant or has the Battle Armor or Shell Armor Abilities.",
"Fury Attack","Normal","Physical",15,85,12.75,20,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Fury Cutter","Bug","Physical",40,95,38,20,0,"normal","Power doubles with each successful hit, up to a maximum of 160 power. The power is reset if this move misses or another move is used.",
"Fury Swipes","Normal","Physical",18,80,14.4,15,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Fusion Bolt","Electric","Physical",100,100,100,5,0,"normal","Power doubles if the last move used by any Pokemon this turn was Fusion Flare.",
"Fusion Flare","Fire","Special",100,100,100,5,0,"normal","Power doubles if the last move used by any Pokemon this turn was Fusion Bolt.",
"Future Sight","Psychic","Special",120,100,120,10,0,"normal","Deals damage two turns after this move is used. At the end of that turn, the damage is calculated at that time and dealt to the Pokemon at the position the target had when the move was used. If the user is no longer active at the time, damage is calculated based on the user's natural Special Attack stat, types, and level, with no boosts from its held item or Ability. Fails if this move or Doom Desire is already in effect for the target's position.",
"Gastro Acid","Poison","Status",0,100,0,10,0,"normal","Causes the target's Ability to be rendered ineffective as long as it remains active. If the target uses Baton Pass, the replacement will remain under this effect. If the target's Ability is As One, Battle Bond, Comatose, Disguise, Gulp Missile, Ice Face, Multitype, Power Construct, RKS System, Schooling, Shields Down, Stance Change, Tera Shift, Zen Mode, or Zero to Hero, this move fails, and receiving the effect through Baton Pass ends the effect immediately.",
"Giga Drain","Grass","Special",75,100,75,10,0,"normal","The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",
"Giga Impact","Normal","Physical",150,90,135,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Gigaton Hammer","Steel","Physical",160,100,160,5,0,"normal","Cannot be selected the turn after it's used.",
"Glacial Lance","Ice","Physical",120,100,120,5,0,"allAdjacentFoes","No additional effect.",
"Glaciate","Ice","Special",65,95,61.75,10,0,"allAdjacentFoes","Has a 100% chance to lower the target's Speed by 1 stage.",
"Glaive Rush","Dragon","Physical",120,100,120,5,0,"normal","If this move is successful, moves targeted at the user deal double damage and do not check accuracy until the user's next turn.",
"Glare","Normal","Status",0,100,0,30,0,"normal","Paralyzes the target.",
"Grass Knot","Grass","Special",0,100,0,20,0,"normal","This move's power is 20 if the target weighs less than 10 kg, 40 if less than 25 kg, 60 if less than 50 kg, 80 if less than 100 kg, 100 if less than 200 kg, and 120 if greater than or equal to 200 kg.",
"Grass Pledge","Grass","Special",80,100,80,10,0,"normal","If one of the user's allies chose to use Fire Pledge or Water Pledge this turn and has not moved yet, it takes its turn immediately after the user and the user's move does nothing. If combined with Fire Pledge, the ally uses Fire Pledge with 150 power and a sea of fire appears on the target's side for 4 turns, which causes damage to non-Fire types equal to 1/8 of their maximum HP, rounded down, at the end of each turn during effect, including the last turn. If combined with Water Pledge, the ally uses Grass Pledge with 150 power and a swamp appears on the target's side for 4 turns, which quarters the Speed of each Pokemon on that side. When used as a combined move, this move gains STAB no matter what the user's type is. This move does not consume the user's Grass Gem.",
"Grassy Glide","Grass","Physical",55,100,55,20,0,"normal","If the current terrain is Grassy Terrain and the user is grounded, this move has its priority increased by 1.",
"Grassy Terrain","Grass","Status",0,true,0,10,0,"all","For 5 turns, the terrain becomes Grassy Terrain. During the effect, the power of Grass-type attacks used by grounded Pokemon is multiplied by 1.3, the power of Bulldoze, Earthquake, and Magnitude used against grounded Pokemon is multiplied by 0.5, and grounded Pokemon have 1/16 of their maximum HP, rounded down, restored at the end of each turn, including the last turn. Camouflage transforms the user into a Grass type, Nature Power becomes Energy Ball, and Secret Power has a 30% chance to cause sleep. Fails if the current terrain is Grassy Terrain.",
"Grav Apple","Grass","Physical",80,100,80,10,0,"normal","Has a 100% chance to lower the target's Defense by 1 stage. Power is multiplied by 1.5 during Gravity's effect.",
"Gravity","Psychic","Status",0,true,0,5,0,"all","For 5 turns, the evasiveness of all active Pokemon is multiplied by 0.6. At the time of use, Bounce, Fly, Magnet Rise, Sky Drop, and Telekinesis end immediately for all active Pokemon. During the effect, Bounce, Fly, Flying Press, High Jump Kick, Jump Kick, Magnet Rise, Sky Drop, Splash, and Telekinesis are prevented from being used by all active Pokemon. Ground-type attacks, Spikes, Toxic Spikes, Sticky Web, and the Arena Trap Ability can affect Flying types or Pokemon with the Levitate Ability. Fails if this move is already in effect.",
"Growl","Normal","Status",0,100,0,40,0,"allAdjacentFoes","Lowers the target's Attack by 1 stage.",
"Growth","Normal","Status",0,true,0,20,0,"self","Raises the user's Attack and Special Attack by 1 stage. If the weather is Sunny Day or Desolate Land, this move raises the user's Attack and Special Attack by 2 stages. If the user is holding Utility Umbrella, this move will only raise the user's Attack and Special Attack by 1 stage, even if the weather is Sunny Day or Desolate Land.",
"Guard Split","Psychic","Status",0,true,0,10,0,"normal","The user and the target have their Defense and Special Defense stats set to be equal to the average of the user and the target's Defense and Special Defense stats, respectively, rounded down. Stat stage changes are unaffected.",
"Guard Swap","Psychic","Status",0,true,0,10,0,"normal","The user swaps its Defense and Special Defense stat stage changes with the target.",
"Guillotine","Normal","Physical",0,30,0,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Gunk Shot","Poison","Physical",120,80,96,5,0,"normal","Has a 30% chance to poison the target.",
"Gust","Flying","Special",40,100,40,35,0,"any","Power doubles if the target is using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop.",
"Gyro Ball","Steel","Physical",0,100,0,5,0,"normal","Power is equal to (25 * target's current Speed / user's current Speed) + 1, rounded down, but not more than 150. If the user's current Speed is 0, this move's power is 1.",
"Hammer Arm","Fighting","Physical",100,90,90,10,0,"normal","Lowers the user's Speed by 1 stage.",
"Happy Hour","Normal","Status",0,true,0,30,0,"allySide","No competitive use.",
"Hard Press","Steel","Physical",0,100,0,10,0,"normal","Power is equal to 100 * (target's current HP / target's maximum HP), rounded half down, but not less than 1.",
"Harden","Normal","Status",0,true,0,30,0,"self","Raises the user's Defense by 1 stage.",
"Haze","Ice","Status",0,true,0,30,0,"all","Resets the stat stages of all active Pokemon to 0.",
"Head Smash","Rock","Physical",150,80,120,5,0,"normal","If the target lost HP, the user takes recoil damage equal to 1/2 the HP lost by the target, rounded half up, but not less than 1 HP.",
"Headbutt","Normal","Physical",70,100,70,15,0,"normal","Has a 30% chance to make the target flinch.",
"Headlong Rush","Ground","Physical",120,100,120,5,0,"normal","Lowers the user's Defense and Special Defense by 1 stage.",
"Heal Bell","Normal","Status",0,true,0,5,0,"allyTeam","Every Pokemon in the user's party is cured of its non-volatile status condition. Active Pokemon with the Soundproof Ability are not cured, unless they are the user.",
"Heal Pulse","Psychic","Status",0,true,0,10,0,"any","The target restores 1/2 of its maximum HP, rounded half up. If the user has the Mega Launcher Ability, the target instead restores 3/4 of its maximum HP, rounded half down.",
"Healing Wish","Psychic","Status",0,true,0,10,0,"self","The user faints, and if the Pokemon brought out to replace it does not have full HP or has a non-volatile status condition, its HP is fully restored along with having any non-volatile status condition cured. The replacement is sent out at the end of the turn, and the healing happens before hazards take effect. This effect continues until a Pokemon that meets either of these conditions switches in at the user's position or gets swapped into the position with Ally Switch. Fails if the user is the last unfainted Pokemon in its party.",
"Heart Swap","Psychic","Status",0,true,0,10,0,"normal","The user swaps all its stat stage changes with the target.",
"Heat Crash","Fire","Physical",0,100,0,10,0,"normal","The power of this move depends on (user's weight / target's weight), rounded down. Power is equal to 120 if the result is 5 or more, 100 if 4, 80 if 3, 60 if 2, and 40 if 1 or less. Damage doubles and no accuracy check is done if the target has used Minimize while active.",
"Heat Wave","Fire","Special",95,90,85.5,10,0,"allAdjacentFoes","Has a 10% chance to burn the target.",
"Heavy Slam","Steel","Physical",0,100,0,10,0,"normal","The power of this move depends on (user's weight / target's weight), rounded down. Power is equal to 120 if the result is 5 or more, 100 if 4, 80 if 3, 60 if 2, and 40 if 1 or less. Damage doubles and no accuracy check is done if the target has used Minimize while active.",
"Helping Hand","Normal","Status",0,true,0,20,5,"adjacentAlly","The power of the target's attack this turn is multiplied by 1.5 (this effect is stackable). Fails if there is no ally adjacent to the user or if the ally already moved this turn, but does not fail if the ally is using a two-turn move.",
"Hex","Ghost","Special",65,100,65,10,0,"normal","Power doubles if the target has a non-volatile status condition.",
"High Horsepower","Ground","Physical",95,95,90.25,10,0,"normal","No additional effect.",
"High Jump Kick","Fighting","Physical",130,90,117,10,0,"normal","If this attack is not successful, the user loses half of its maximum HP, rounded down, as crash damage. Pokemon with the Magic Guard Ability are unaffected by crash damage.",
"Hone Claws","Dark","Status",0,true,0,15,0,"self","Raises the user's Attack and accuracy by 1 stage.",
"Horn Attack","Normal","Physical",65,100,65,25,0,"normal","No additional effect.",
"Horn Drill","Normal","Physical",0,30,0,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Horn Leech","Grass","Physical",75,100,75,10,0,"normal","The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",
"Howl","Normal","Status",0,true,0,40,0,"allies","Raises the Attack of the user and all allies 1 stage.",
"Hurricane","Flying","Special",110,70,77,10,0,"any","Has a 30% chance to confuse the target. This move can hit a target using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop. If the weather is Primordial Sea or Rain Dance, this move does not check accuracy. If the weather is Desolate Land or Sunny Day, this move's accuracy is 50%. If this move is used against a Pokemon holding Utility Umbrella, this move's accuracy remains at 70%.",
"Hydro Cannon","Water","Special",150,90,135,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Hydro Pump","Water","Special",110,80,88,5,0,"normal","No additional effect.",
"Hydro Steam","Water","Special",80,100,80,15,0,"normal","If the current weather is Sunny Day and the user is not holding Utility Umbrella, this move's damage is multiplied by 1.5 instead of halved for being Water type.",
"Hyper Beam","Normal","Special",150,90,135,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Hyper Drill","Normal","Physical",100,100,100,5,0,"normal","Bypasses protection without breaking it.",
"Hyper Voice","Normal","Special",90,100,90,10,0,"allAdjacentFoes","No additional effect.",
"Hyperspace Fury","Dark","Physical",100,true,100,5,0,"normal","Lowers the user's Defense by 1 stage. This move cannot be used successfully unless the user's current form, while considering Transform, is Hoopa Unbound. If this move is successful, it breaks through the target's Baneful Bunker, Detect, King's Shield, Protect, or Spiky Shield for this turn, allowing other Pokemon to attack the target normally. If the target's side is protected by Crafty Shield, Mat Block, Quick Guard, or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the target's side normally.",
"Hyperspace Hole","Psychic","Special",80,true,80,5,0,"normal","If this move is successful, it breaks through the target's Baneful Bunker, Detect, King's Shield, Protect, or Spiky Shield for this turn, allowing other Pokemon to attack the target normally. If the target's side is protected by Crafty Shield, Mat Block, Quick Guard, or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the target's side normally.",
"Hypnosis","Psychic","Status",0,60,0,20,0,"normal","Causes the target to fall asleep.",
"Ice Beam","Ice","Special",90,100,90,10,0,"normal","Has a 10% chance to freeze the target.",
"Ice Burn","Ice","Special",140,90,126,5,0,"normal","Has a 30% chance to burn the target. This attack charges on the first turn and executes on the second. If the user is holding a Power Herb, the move completes in one turn.",
"Ice Fang","Ice","Physical",65,95,61.75,15,0,"normal","Has a 10% chance to freeze the target and a 10% chance to make it flinch.",
"Ice Hammer","Ice","Physical",100,90,90,10,0,"normal","Lowers the user's Speed by 1 stage.",
"Ice Punch","Ice","Physical",75,100,75,15,0,"normal","Has a 10% chance to freeze the target.",
"Ice Shard","Ice","Physical",40,100,40,30,1,"normal","No additional effect.",
"Ice Spinner","Ice","Physical",80,100,80,15,0,"normal","Ends the effects of Electric Terrain, Grassy Terrain, Misty Terrain, and Psychic Terrain.",
"Icicle Crash","Ice","Physical",85,90,76.5,10,0,"normal","Has a 30% chance to make the target flinch.",
"Icicle Spear","Ice","Physical",25,100,25,30,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Icy Wind","Ice","Special",55,95,52.25,15,0,"allAdjacentFoes","Has a 100% chance to lower the target's Speed by 1 stage.",
"Imprison","Psychic","Status",0,true,0,10,0,"self","The user prevents all opposing Pokemon from using any moves that the user also knows as long as the user remains active.",
"Incinerate","Fire","Special",60,100,60,15,0,"allAdjacentFoes","The target loses its held item if it is a Berry or a Gem. This move cannot cause Pokemon with the Sticky Hold Ability to lose their held item. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",
"Infernal Parade","Ghost","Special",60,100,60,15,0,"normal","Has a 30% chance to burn the target. Power doubles if the target has a non-volatile status condition.",
"Inferno","Fire","Special",100,50,50,5,0,"normal","Has a 100% chance to burn the target.",
"Infestation","Bug","Special",20,100,20,20,0,"normal","Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",
"Ingrain","Grass","Status",0,true,0,20,0,"self","The user has 1/16 of its maximum HP restored at the end of each turn, but it is prevented from switching out and other Pokemon cannot force the user to switch out. The user can still switch out if it uses Baton Pass, Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch. If the user leaves the field using Baton Pass, the replacement will remain trapped and still receive the healing effect. During the effect, the user can be hit normally by Ground-type attacks and be affected by Spikes, Toxic Spikes, and Sticky Web, even if the user is a Flying type or has the Levitate Ability.",
"Instruct","Psychic","Status",0,true,0,15,0,"normal","The target immediately uses its last used move. Fails if the target has not made a move, if the move has 0 PP, if the target is preparing to use Beak Blast, Focus Punch, or Shell Trap, or if the move is Assist, Beak Blast, Belch, Bide, Blazing Torque, Celebrate, Chatter, Combat Torque, Copycat, Dynamax Cannon, Focus Punch, Hold Hands, Ice Ball, Instruct, King's Shield, Magical Torque, Me First, Metronome, Mimic, Mirror Move, Nature Power, Noxious Torque, Obstruct, Outrage, Petal Dance, Rollout, Shell Trap, Sketch, Sleep Talk, Struggle, Thrash, Transform, Uproar, Wicked Torque, any two-turn move, or any recharge move.",
