379,"Registeel","Steel","",80,75,150,75,150,50,580,"Clear Body","","Light Metal","",
380,"Latias","Dragon","Psychic",80,80,90,110,130,110,600,"Levitate","","","",
381,"Latios","Dragon","Psychic",80,90,80,130,110,110,600,"Levitate","","","",
382,"Kyogre","Water","",100,100,90,150,140,90,670,"Drizzle","","","",
383,"Groudon","Ground","",100,150,140,100,90,90,670,"Drought","","","",
384,"Rayquaza","Dragon","Flying",105,150,90,150,90,95,680,"Air Lock","","","",
385,"Jirachi","Steel","Psychic",100,100,100,100,100,100,600,"Serene Grace","","","",
403,"Shinx","Electric","",45,65,34,40,34,45,263,"Rivalry","Intimidate","Guts","",
404,"Luxio","Electric","",60,85,49,60,49,60,363,"Rivalry","Intimidate","Guts","",
405,"Luxray","Electric","",80,120,79,95,79,70,523,"Rivalry","Intimidate","Guts","",
406,"Budew","Grass","Poison",40,30,35,50,70,55,280,"Natural Cure","Poison Point","Leaf Guard","",
407,"Roserade","Grass","Poison",60,70,65,125,105,90,515,"Natural Cure","Poison Point","Technician","",
415,"Combee","Bug","Flying",30,30,42,30,42,70,244,"Honey Gather","","Hustle","",
416,"Vespiquen","Bug","Flying",70,80,102,80,102,40,474,"Pressure","","Unnerve","",
420,"Cherubi","Grass","",45,35,45,62,53,35,275,"Chlorophyll","","","",
421,"Cherrim","Grass","",70,60,70,87,78,85,450,"Flower Gift","","","",
421,"Cherrim-Sunshine","Grass","",70,60,70,87,78,85,450,"Flower Gift","","","",
422,"Shellos","Water","",76,48,48,57,62,34,325,"Sticky Hold","Storm Drain","Sand Force","",
423,"Gastrodon","Water","Ground",111,83,68,92,82,39,475,"Sticky Hold","Storm Drain","Sand Force","",
425,"Drifloon","Ghost","Flying",90,50,34,60,44,70,348,"Aftermath","Unburden","Flare Boost","",
426,"Drifblim","Ghost","Flying",150,80,44,90,54,80,498,"Aftermath","Unburden","Flare Boost","",
427,"Buneary","Normal","",55,66,44,44,56,85,350,"Run Away","Klutz","Limber","",
428,"Lopunny","Normal","",65,76,84,54,96,105,480,"Cute Charm","Klutz","Limber","",
434,"Stunky","Poison","Dark",63,63,47,41,41,74,329,"Stench","Aftermath","Keen Eye","",
435,"Skuntank","Poison","Dark",103,93,67,71,61,84,479,"Stench","Aftermath","Keen Eye","",
436,"Bronzor","Steel","Psychic",57,24,86,24,86,23,300,"Levitate","Heatproof","Heavy Metal","",
437,"Bronzong","Steel","Psychic",67,89,116,79,116,33,500,"Levitate","Heatproof","Heavy Metal","",
438,"Bonsly","Rock","",50,80,95,10,45,10,290,"Sturdy","Rock Head","Rattled","",
439,"Mime Jr.","Psychic","Fairy",20,25,45,70,90,60,310,"Soundproof","Filter","Technician","",
440,"Happiny","Normal","",100,5,5,15,65,30,220,"Natural Cure","Serene Grace","Friend Guard","",
442,"Spiritomb","Ghost","Dark",50,92,108,92,108,35,485,"Pressure","","Infiltrator","",
443,"Gible","Dragon","Ground",58,70,45,40,45,42,300,"Sand Veil","","Rough Skin","",
444,"Gabite","Dragon","Ground",68,90,65,50,55,82,410,"Sand Veil","","Rough Skin","",
445,"Garchomp","Dragon","Ground",108,130,95,80,85,102,600,"Sand Veil","","Rough Skin","",
446,"Munchlax","Normal","",135,85,40,40,85,5,390,"Pickup","Thick Fat","Gluttony","",
447,"Riolu","Fighting","",40,70,40,35,40,60,285,"Steadfast","Inner Focus","Prankster","",
448,"Lucario","Fighting","Steel",70,110,70,115,70,90,525,"Steadfast","Inner Focus","Justified","",
449,"Hippopotas","Ground","",68,72,78,38,42,32,330,"Sand Stream","","Sand Force","",
450,"Hippowdon","Ground","",108,112,118,68,72,47,525,"Sand Stream","","Sand Force","",
451,"Skorupi","Poison","Bug",40,50,90,30,55,65,330,"Battle Armor","Sniper","Keen Eye","",
452,"Drapion","Poison","Dark",70,90,110,60,75,95,500,"Battle Armor","Sniper","Keen Eye","",
453,"Croagunk","Poison","Fighting",48,61,40,61,40,50,300,"Anticipation","Dry Skin","Poison Touch","",
454,"Toxicroak","Poison","Fighting",83,106,65,86,65,85,490,"Anticipation","Dry Skin","Poison Touch","",
458,"Mantyke","Water","Flying",45,20,50,60,120,50,345,"Swift Swim","Water Absorb","Water Veil","",
459,"Snover","Grass","Ice",60,62,50,62,60,40,334,"Snow Warning","","Soundproof","",
460,"Abomasnow","Grass","Ice",90,92,75,92,85,60,494,"Snow Warning","","Soundproof","",
461,"Weavile","Dark","Ice",70,120,65,45,85,125,510,"Pressure","","Pickpocket","",
462,"Magnezone","Electric","Steel",70,70,115,130,90,60,535,"Magnet Pull","Sturdy","Analytic","",
463,"Lickilicky","Normal","",110,85,95,80,95,50,515,"Own Tempo","Oblivious","Cloud Nine","",
464,"Rhyperior","Ground","Rock",115,140,130,55,55,40,535,"Lightning Rod","Solid Rock","Reckless","",
465,"Tangrowth","Grass","",100,100,125,110,50,50,535,"Chlorophyll","Leaf Guard","Regenerator","",
466,"Electivire","Electric","",75,123,67,95,85,95,540,"Motor Drive","","Vital Spirit","",
467,"Magmortar","Fire","",75,95,67,125,95,83,540,"Flame Body","","Vital Spirit","",
468,"Togekiss","Fairy","Flying",85,50,95,120,115,80,545,"Hustle","Serene Grace","Super Luck","",
470,"Leafeon","Grass","",65,110,130,60,65,95,525,"Leaf Guard","","Chlorophyll","",
471,"Glaceon","Ice","",65,60,110,130,95,65,525,"Snow Cloak","","Ice Body","",
473,"Mamoswine","Ice","Ground",110,130,80,70,60,80,530,"Oblivious","Snow Cloak","Thick Fat","",
474,"Porygon-Z","Normal","",85,80,70,135,75,90,535,"Adaptability","Download","Analytic","",
475,"Gallade","Psychic","Fighting",68,125,65,65,115,80,518,"Steadfast","","Justified","",
477,"Dusknoir","Ghost","",45,100,135,65,135,45,525,"Pressure","","Frisk","",
478,"Froslass","Ice","Ghost",70,80,70,80,70,110,480,"Snow Cloak","","Cursed Body","",
479,"Rotom","Electric","Ghost",50,50,77,95,77,91,440,"Levitate","","","",
479,"Rotom-Heat","Electric","Fire",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Wash","Electric","Water",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Frost","Electric","Ice",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Fan","Electric","Flying",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Mow","Electric","Grass",50,65,107,105,107,86,520,"Levitate","","","",
480,"Uxie","Psychic","",75,75,130,75,130,95,580,"Levitate","","","",
481,"Mesprit","Psychic","",80,105,105,105,105,80,580,"Levitate","","","",
482,"Azelf","Psychic","",75,125,70,125,70,115,580,"Levitate","","","",
483,"Dialga","Steel","Dragon",100,120,120,150,100,90,680,"Pressure","","Telepathy","",
484,"Palkia","Water","Dragon",90,120,100,150,120,100,680,"Pressure","","Telepathy","",
485,"Heatran","Fire","Steel",91,90,106,130,106,77,600,"Flash Fire","","Flame Body","",
486,"Regigigas","Normal","",110,160,110,80,110,100,670,"Slow Start","","","",
487,"Giratina","Ghost","Dragon",150,100,120,100,120,90,680,"Pressure","","Telepathy","",
487,"Giratina-Origin","Ghost","Dragon",150,120,100,120,100,90,680,"Levitate","","","",
488,"Cresselia","Psychic","",120,70,120,75,130,85,600,"Levitate","","","",
494,"Victini","Psychic","Fire",100,100,100,100,100,100,600,"Victory Star","","","",
506,"Lillipup","Normal","",45,60,45,25,45,55,275,"Vital Spirit","Pickup","Run Away","",
507,"Herdier","Normal","",65,80,65,35,65,60,370,"Intimidate","Sand Rush","Scrappy","",
508,"Stoutland","Normal","",85,110,90,45,90,80,500,"Intimidate","Sand Rush","Scrappy","",
509,"Purrloin","Dark","",41,50,37,50,37,66,281,"Limber","Unburden","Prankster","",
510,"Liepard","Dark","",64,88,50,88,50,106,446,"Limber","Unburden","Prankster","",
517,"Munna","Psychic","",76,25,45,67,55,24,292,"Forewarn","Synchronize","Telepathy","",
518,"Musharna","Psychic","",116,55,85,107,95,29,487,"Forewarn","Synchronize","Telepathy","",
519,"Pidove","Normal","Flying",50,55,50,36,30,43,264,"Big Pecks","Super Luck","Rivalry","",
520,"Tranquill","Normal","Flying",62,77,62,50,42,65,358,"Big Pecks","Super Luck","Rivalry","",
521,"Unfezant","Normal","Flying",80,115,80,65,55,93,488,"Big Pecks","Super Luck","Rivalry","",
524,"Roggenrola","Rock","",55,75,85,25,25,15,280,"Sturdy","Weak Armor","Sand Force","",
525,"Boldore","Rock","",70,105,105,50,40,20,390,"Sturdy","Weak Armor","Sand Force","",
526,"Gigalith","Rock","",85,135,130,60,80,25,515,"Sturdy","Sand Stream","Sand Force","",
527,"Woobat","Psychic","Flying",65,45,43,55,43,72,323,"Unaware","Klutz","Simple","",
528,"Swoobat","Psychic","Flying",67,57,55,77,55,114,425,"Unaware","Klutz","Simple","",
529,"Drilbur","Ground","",60,85,40,30,45,68,328,"Sand Rush","Sand Force","Mold Breaker","",
530,"Excadrill","Ground","Steel",110,135,60,50,65,88,508,"Sand Rush","Sand Force","Mold Breaker","",
531,"Audino","Normal","",103,60,86,60,86,50,445,"Healer","Regenerator","Klutz","",
532,"Timburr","Fighting","",75,80,55,25,35,35,305,"Guts","Sheer Force","Iron Fist","",
533,"Gurdurr","Fighting","",85,105,85,40,50,40,405,"Guts","Sheer Force","Iron Fist","",
534,"Conkeldurr","Fighting","",105,140,95,55,65,45,505,"Guts","Sheer Force","Iron Fist","",
535,"Tympole","Water","",50,50,40,50,40,64,294,"Swift Swim","Hydration","Water Absorb","",
536,"Palpitoad","Water","Ground",75,65,55,65,55,69,384,"Swift Swim","Hydration","Water Absorb","",
537,"Seismitoad","Water","Ground",105,95,75,85,75,74,509,"Swift Swim","Poison Touch","Water Absorb","",
538,"Throh","Fighting","",120,100,85,30,85,45,465,"Guts","Inner Focus","Mold Breaker","",
539,"Sawk","Fighting","",75,125,75,30,75,85,465,"Sturdy","Inner Focus","Mold Breaker","",
543,"Venipede","Bug","Poison",30,45,59,30,39,57,260,"Poison Point","Swarm","Speed Boost","",
544,"Whirlipede","Bug","Poison",40,55,99,40,79,47,360,"Poison Point","Swarm","Speed Boost","",
545,"Scolipede","Bug","Poison",60,100,89,55,69,112,485,"Poison Point","Swarm","Speed Boost","",
546,"Cottonee","Grass","Fairy",40,27,60,37,50,66,280,"Prankster","Infiltrator","Chlorophyll","",
547,"Whimsicott","Grass","Fairy",60,67,85,77,75,116,480,"Prankster","Infiltrator","Chlorophyll","",
548,"Petilil","Grass","",45,35,50,70,50,30,280,"Chlorophyll","Own Tempo","Leaf Guard","",
549,"Lilligant","Grass","",70,60,75,110,75,90,480,"Chlorophyll","Own Tempo","Leaf Guard","",
550,"Basculin","Water","",70,92,65,80,55,98,460,"Reckless","Adaptability","Mold Breaker","",
550,"Basculin-Blue-Striped","Water","",70,92,65,80,55,98,460,"Rock Head","Adaptability","Mold Breaker","",
551,"Sandile","Ground","Dark",50,72,35,35,35,65,292,"Intimidate","Moxie","Anger Point","",
552,"Krokorok","Ground","Dark",60,82,45,45,45,74,351,"Intimidate","Moxie","Anger Point","",
553,"Krookodile","Ground","Dark",95,117,80,65,70,92,519,"Intimidate","Moxie","Anger Point","",
554,"Darumaka","Fire","",70,90,45,15,45,50,315,"Hustle","","Inner Focus","",
554,"Darumaka-Galar","Ice","",70,90,45,15,45,50,315,"Hustle","","Inner Focus","",
555,"Darmanitan","Fire","",105,140,55,30,55,95,480,"Sheer Force","","Zen Mode","",
555,"Darmanitan-Zen","Fire","Psychic",105,30,105,140,105,55,540,"Zen Mode","","","",
555,"Darmanitan-Galar","Ice","",105,140,55,30,55,95,480,"Gorilla Tactics","","Zen Mode","",
555,"Darmanitan-Galar-Zen","Ice","Fire",105,160,55,30,55,135,540,"Zen Mode","","","",
556,"Maractus","Grass","",75,86,67,106,67,60,461,"Water Absorb","Chlorophyll","Storm Drain","",
557,"Dwebble","Bug","Rock",50,65,85,35,35,55,325,"Sturdy","Shell Armor","Weak Armor","",
558,"Crustle","Bug","Rock",70,105,125,65,75,45,485,"Sturdy","Shell Armor","Weak Armor","",
559,"Scraggy","Dark","Fighting",50,75,70,35,70,48,348,"Shed Skin","Moxie","Intimidate","",
560,"Scrafty","Dark","Fighting",65,90,115,45,115,58,488,"Shed Skin","Moxie","Intimidate","",
561,"Sigilyph","Psychic","Flying",72,58,80,103,80,97,490,"Wonder Skin","Magic Guard","Tinted Lens","",
562,"Yamask","Ghost","",38,30,85,55,65,30,303,"Mummy","","","",
562,"Yamask-Galar","Ground","Ghost",38,55,85,30,65,30,303,"Wandering Spirit","","","",
563,"Cofagrigus","Ghost","",58,50,145,95,105,30,483,"Mummy","","","",
564,"Tirtouga","Water","Rock",54,78,103,53,45,22,355,"Solid Rock","Sturdy","Swift Swim","",
565,"Carracosta","Water","Rock",74,108,133,83,65,32,495,"Solid Rock","Sturdy","Swift Swim","",
566,"Archen","Rock","Flying",55,112,45,74,45,70,401,"Defeatist","","","",
567,"Archeops","Rock","Flying",75,140,65,112,65,110,567,"Defeatist","","","",
568,"Trubbish","Poison","",50,50,62,40,62,65,329,"Stench","Sticky Hold","Aftermath","",
569,"Garbodor","Poison","",80,95,82,60,82,75,474,"Stench","Weak Armor","Aftermath","",
570,"Zorua","Dark","",40,65,40,80,40,65,330,"Illusion","","","",
571,"Zoroark","Dark","",60,105,60,120,60,105,510,"Illusion","","","",
572,"Minccino","Normal","",55,50,40,40,40,75,300,"Cute Charm","Technician","Skill Link","",
573,"Cinccino","Normal","",75,95,60,65,60,115,470,"Cute Charm","Technician","Skill Link","",
574,"Gothita","Psychic","",45,30,50,55,65,45,290,"Frisk","Competitive","Shadow Tag","",
575,"Gothorita","Psychic","",60,45,70,75,85,55,390,"Frisk","Competitive","Shadow Tag","",
576,"Gothitelle","Psychic","",70,55,95,95,110,65,490,"Frisk","Competitive","Shadow Tag","",
577,"Solosis","Psychic","",45,30,40,105,50,20,290,"Overcoat","Magic Guard","Regenerator","",
578,"Duosion","Psychic","",65,40,50,125,60,30,370,"Overcoat","Magic Guard","Regenerator","",
579,"Reuniclus","Psychic","",110,65,75,125,85,30,490,"Overcoat","Magic Guard","Regenerator","",
582,"Vanillite","Ice","",36,50,50,65,60,44,305,"Ice Body","Snow Cloak","Weak Armor","",
583,"Vanillish","Ice","",51,65,65,80,75,59,395,"Ice Body","Snow Cloak","Weak Armor","",
584,"Vanilluxe","Ice","",71,95,85,110,95,79,535,"Ice Body","Snow Warning","Weak Armor","",
587,"Emolga","Electric","Flying",55,75,60,75,60,103,428,"Static","","Motor Drive","",
588,"Karrablast","Bug","",50,75,45,40,45,60,315,"Swarm","Shed Skin","No Guard","",
589,"Escavalier","Bug","Steel",70,135,105,60,105,20,495,"Swarm","Shell Armor","Overcoat","",
590,"Foongus","Grass","Poison",69,55,45,55,55,15,294,"Effect Spore","","Regenerator","",
591,"Amoonguss","Grass","Poison",114,85,70,85,80,30,464,"Effect Spore","","Regenerator","",
592,"Frillish","Water","Ghost",55,40,50,65,85,40,335,"Water Absorb","Cursed Body","Damp","",
593,"Jellicent","Water","Ghost",100,60,70,85,105,60,480,"Water Absorb","Cursed Body","Damp","",
595,"Joltik","Bug","Electric",50,47,50,57,50,65,319,"Compound Eyes","Unnerve","Swarm","",
596,"Galvantula","Bug","Electric",70,77,60,97,60,108,472,"Compound Eyes","Unnerve","Swarm","",
597,"Ferroseed","Grass","Steel",44,50,91,24,86,10,305,"Iron Barbs","","","",
598,"Ferrothorn","Grass","Steel",74,94,131,54,116,20,489,"Iron Barbs","","Anticipation","",
599,"Klink","Steel","",40,55,70,45,60,30,300,"Plus","Minus","Clear Body","",
600,"Klang","Steel","",60,80,95,70,85,50,440,"Plus","Minus","Clear Body","",
601,"Klinklang","Steel","",60,100,115,70,85,90,520,"Plus","Minus","Clear Body","",
605,"Elgyem","Psychic","",55,55,55,85,55,30,335,"Telepathy","Synchronize","Analytic","",
606,"Beheeyem","Psychic","",75,75,75,125,95,40,485,"Telepathy","Synchronize","Analytic","",
607,"Litwick","Ghost","Fire",50,30,55,65,55,20,275,"Flash Fire","Flame Body","Infiltrator","",
608,"Lampent","Ghost","Fire",60,40,60,95,60,55,370,"Flash Fire","Flame Body","Infiltrator","",
609,"Chandelure","Ghost","Fire",60,55,90,145,90,80,520,"Flash Fire","Flame Body","Infiltrator","",
610,"Axew","Dragon","",46,87,60,30,40,57,320,"Rivalry","Mold Breaker","Unnerve","",
611,"Fraxure","Dragon","",66,117,70,40,50,67,410,"Rivalry","Mold Breaker","Unnerve","",
612,"Haxorus","Dragon","",76,147,90,60,70,97,540,"Rivalry","Mold Breaker","Unnerve","",
613,"Cubchoo","Ice","",55,70,40,60,40,40,305,"Snow Cloak","Slush Rush","Rattled","",
614,"Beartic","Ice","",95,130,80,70,80,50,505,"Snow Cloak","Slush Rush","Swift Swim","",
615,"Cryogonal","Ice","",80,50,50,95,135,105,515,"Levitate","","","",
616,"Shelmet","Bug","",50,40,85,40,65,25,305,"Hydration","Shell Armor","Overcoat","",
617,"Accelgor","Bug","",80,70,40,100,60,145,495,"Hydration","Sticky Hold","Unburden","",
618,"Stunfisk","Ground","Electric",109,66,84,81,99,32,471,"Static","Limber","Sand Veil","",
618,"Stunfisk-Galar","Ground","Steel",109,81,99,66,84,32,471,"Mimicry","","","",
619,"Mienfoo","Fighting","",45,85,50,55,50,65,350,"Inner Focus","Regenerator","Reckless","",
620,"Mienshao","Fighting","",65,125,60,95,60,105,510,"Inner Focus","Regenerator","Reckless","",
621,"Druddigon","Dragon","",77,120,90,60,90,48,485,"Rough Skin","Sheer Force","Mold Breaker","",
622,"Golett","Ground","Ghost",59,74,50,35,50,35,303,"Iron Fist","Klutz","No Guard","",
623,"Golurk","Ground","Ghost",89,124,80,55,80,55,483,"Iron Fist","Klutz","No Guard","",
624,"Pawniard","Dark","Steel",45,85,70,40,40,60,340,"Defiant","Inner Focus","Pressure","",
625,"Bisharp","Dark","Steel",65,125,100,60,70,70,490,"Defiant","Inner Focus","Pressure","",
626,"Bouffalant","Normal","",95,110,95,40,95,55,490,"Reckless","Sap Sipper","Soundproof","",
627,"Rufflet","Normal","Flying",70,83,50,37,50,60,350,"Keen Eye","Sheer Force","Hustle","",
628,"Braviary","Normal","Flying",100,123,75,57,75,80,510,"Keen Eye","Sheer Force","Defiant","",
629,"Vullaby","Dark","Flying",70,55,75,45,65,60,370,"Big Pecks","Overcoat","Weak Armor","",
630,"Mandibuzz","Dark","Flying",110,65,105,55,95,80,510,"Big Pecks","Overcoat","Weak Armor","",
631,"Heatmor","Fire","",85,97,66,105,66,65,484,"Gluttony","Flash Fire","White Smoke","",
632,"Durant","Bug","Steel",58,109,112,48,48,109,484,"Swarm","Hustle","Truant","",
633,"Deino","Dark","Dragon",52,65,50,45,50,38,300,"Hustle","","","",
634,"Zweilous","Dark","Dragon",72,85,70,65,70,58,420,"Hustle","","","",
635,"Hydreigon","Dark","Dragon",92,105,90,125,90,98,600,"Levitate","","","",
636,"Larvesta","Bug","Fire",55,85,55,50,55,60,360,"Flame Body","","Swarm","",
637,"Volcarona","Bug","Fire",85,60,65,135,105,100,550,"Flame Body","","Swarm","",
638,"Cobalion","Steel","Fighting",91,90,129,90,72,108,580,"Justified","","","",
639,"Terrakion","Rock","Fighting",91,129,90,72,90,108,580,"Justified","","","",
640,"Virizion","Grass","Fighting",91,90,72,90,129,108,580,"Justified","","","",
641,"Tornadus","Flying","",79,115,70,125,80,111,580,"Prankster","","Defiant","",
641,"Tornadus-Therian","Flying","",79,100,80,110,90,121,580,"Regenerator","","","",
642,"Thundurus","Electric","Flying",79,115,70,125,80,111,580,"Prankster","","Defiant","",
642,"Thundurus-Therian","Electric","Flying",79,105,70,145,80,101,580,"Volt Absorb","","","",
643,"Reshiram","Dragon","Fire",100,120,100,150,120,90,680,"Turboblaze","","","",
644,"Zekrom","Dragon","Electric",100,150,120,120,100,90,680,"Teravolt","","","",
645,"Landorus","Ground","Flying",89,125,90,115,80,101,600,"Sand Force","","Sheer Force","",
645,"Landorus-Therian","Ground","Flying",89,145,90,105,80,91,600,"Intimidate","","","",
646,"Kyurem","Dragon","Ice",125,130,90,130,90,95,660,"Pressure","","","",
646,"Kyurem-White","Dragon","Ice",125,120,90,170,100,95,700,"Turboblaze","","","",
646,"Kyurem-Black","Dragon","Ice",125,170,100,120,90,95,700,"Teravolt","","","",
647,"Keldeo","Water","Fighting",91,72,90,129,90,108,580,"Justified","","","",
647,"Keldeo-Resolute","Water","Fighting",91,72,90,129,90,108,580,"Justified","","","",
649,"Genesect","Bug","Steel",71,120,95,120,95,99,600,"Download","","","",
649,"Genesect-Douse","Bug","Steel",71,120,95,120,95,99,600,"Download","","","",
649,"Genesect-Shock","Bug","Steel",71,120,95,120,95,99,600,"Download","","","",
649,"Genesect-Burn","Bug","Steel",71,120,95,120,95,99,600,"Download","","","",
649,"Genesect-Chill","Bug","Steel",71,120,95,120,95,99,600,"Download","","","",
659,"Bunnelby","Normal","",38,36,38,32,36,57,237,"Pickup","Cheek Pouch","Huge Power","",
660,"Diggersby","Normal","Ground",85,56,77,50,77,78,423,"Pickup","Cheek Pouch","Huge Power","",
661,"Fletchling","Normal","Flying",45,50,43,40,38,62,278,"Big Pecks","","Gale Wings","",
662,"Fletchinder","Fire","Flying",62,73,55,56,52,84,382,"Flame Body","","Gale Wings","",
663,"Talonflame","Fire","Flying",78,81,71,74,69,126,499,"Flame Body","","Gale Wings","",
674,"Pancham","Fighting","",67,82,62,46,48,43,348,"Iron Fist","Mold Breaker","Scrappy","",
675,"Pangoro","Fighting","Dark",95,124,78,69,71,58,495,"Iron Fist","Mold Breaker","Scrappy","",
677,"Espurr","Psychic","",62,48,54,63,60,68,355,"Keen Eye","Infiltrator","Own Tempo","",
678,"Meowstic","Psychic","",74,48,76,83,81,104,466,"Keen Eye","Infiltrator","Prankster","",
678,"Meowstic-F","Psychic","",74,48,76,83,81,104,466,"Keen Eye","Infiltrator","Competitive","",
679,"Honedge","Steel","Ghost",45,80,100,35,37,28,325,"No Guard","","","",
680,"Doublade","Steel","Ghost",59,110,150,45,49,35,448,"No Guard","","","",
681,"Aegislash","Steel","Ghost",60,50,140,50,140,60,500,"Stance Change","","","",
681,"Aegislash-Blade","Steel","Ghost",60,140,50,140,50,60,500,"Stance Change","","","",
682,"Spritzee","Fairy","",78,52,60,63,65,23,341,"Healer","","Aroma Veil","",
683,"Aromatisse","Fairy","",101,72,72,99,89,29,462,"Healer","","Aroma Veil","",
684,"Swirlix","Fairy","",62,48,66,59,57,49,341,"Sweet Veil","","Unburden","",
685,"Slurpuff","Fairy","",82,80,86,85,75,72,480,"Sweet Veil","","Unburden","",
686,"Inkay","Dark","Psychic",53,54,53,37,46,45,288,"Contrary","Suction Cups","Infiltrator","",
687,"Malamar","Dark","Psychic",86,92,88,68,75,73,482,"Contrary","Suction Cups","Infiltrator","",
688,"Binacle","Rock","Water",42,52,67,39,56,50,306,"Tough Claws","Sniper","Pickpocket","",
689,"Barbaracle","Rock","Water",72,105,115,54,86,68,500,"Tough Claws","Sniper","Pickpocket","",
690,"Skrelp","Poison","Water",50,60,60,60,60,30,320,"Poison Point","Poison Touch","Adaptability","",
691,"Dragalge","Poison","Dragon",65,75,90,97,123,44,494,"Poison Point","Poison Touch","Adaptability","",
692,"Clauncher","Water","",50,53,62,58,63,44,330,"Mega Launcher","","","",
693,"Clawitzer","Water","",71,73,88,120,89,59,500,"Mega Launcher","","","",
694,"Helioptile","Electric","Normal",44,38,33,61,43,70,289,"Dry Skin","Sand Veil","Solar Power","",
695,"Heliolisk","Electric","Normal",62,55,52,109,94,109,481,"Dry Skin","Sand Veil","Solar Power","",
696,"Tyrunt","Rock","Dragon",58,89,77,45,45,48,362,"Strong Jaw","","Sturdy","",
697,"Tyrantrum","Rock","Dragon",82,121,119,69,59,71,521,"Strong Jaw","","Rock Head","",
698,"Amaura","Rock","Ice",77,59,50,67,63,46,362,"Refrigerate","","Snow Warning","",
699,"Aurorus","Rock","Ice",123,77,72,99,92,58,521,"Refrigerate","","Snow Warning","",
700,"Sylveon","Fairy","",95,65,65,110,130,60,525,"Cute Charm","","Pixilate","",
701,"Hawlucha","Fighting","Flying",78,92,75,74,63,118,500,"Limber","Unburden","Mold Breaker","",
702,"Dedenne","Electric","Fairy",67,58,57,81,67,101,431,"Cheek Pouch","Pickup","Plus","",
703,"Carbink","Rock","Fairy",50,50,150,50,150,50,500,"Clear Body","","Sturdy","",
704,"Goomy","Dragon","",45,50,35,55,75,40,300,"Sap Sipper","Hydration","Gooey","",
705,"Sliggoo","Dragon","",68,75,53,83,113,60,452,"Sap Sipper","Hydration","Gooey","",
706,"Goodra","Dragon","",90,100,70,110,150,80,600,"Sap Sipper","Hydration","Gooey","",
707,"Klefki","Steel","Fairy",57,80,91,80,87,75,470,"Prankster","","Magician","",
708,"Phantump","Ghost","Grass",43,70,48,50,60,38,309,"Natural Cure","Frisk","Harvest","",
709,"Trevenant","Ghost","Grass",85,110,76,65,82,56,474,"Natural Cure","Frisk","Harvest","",
710,"Pumpkaboo","Ghost","Grass",49,66,70,44,55,51,335,"Pickup","Frisk","Insomnia","",
710,"Pumpkaboo-Small","Ghost","Grass",44,66,70,44,55,56,335,"Pickup","Frisk","Insomnia","",
710,"Pumpkaboo-Large","Ghost","Grass",54,66,70,44,55,46,335,"Pickup","Frisk","Insomnia","",
710,"Pumpkaboo-Super","Ghost","Grass",59,66,70,44,55,41,335,"Pickup","Frisk","Insomnia","",
711,"Gourgeist","Ghost","Grass",65,90,122,58,75,84,494,"Pickup","Frisk","Insomnia","",
711,"Gourgeist-Small","Ghost","Grass",55,85,122,58,75,99,494,"Pickup","Frisk","Insomnia","",
711,"Gourgeist-Large","Ghost","Grass",75,95,122,58,75,69,494,"Pickup","Frisk","Insomnia","",
711,"Gourgeist-Super","Ghost","Grass",85,100,122,58,75,54,494,"Pickup","Frisk","Insomnia","",
712,"Bergmite","Ice","",55,69,85,32,35,28,304,"Own Tempo","Ice Body","Sturdy","",
713,"Avalugg","Ice","",95,117,184,44,46,28,514,"Own Tempo","Ice Body","Sturdy","",
714,"Noibat","Flying","Dragon",40,30,35,45,40,55,245,"Frisk","Infiltrator","Telepathy","",
715,"Noivern","Flying","Dragon",85,70,80,97,80,123,535,"Frisk","Infiltrator","Telepathy","",
716,"Xerneas","Fairy","",126,131,95,131,98,99,680,"Fairy Aura","","","",
717,"Yveltal","Dark","Flying",126,131,95,131,98,99,680,"Dark Aura","","","",
718,"Zygarde","Dragon","Ground",108,100,121,81,95,95,600,"Aura Break","","","Power Construct",
718,"Zygarde-10%","Dragon","Ground",54,100,71,61,85,115,486,"Aura Break","","","Power Construct",
718,"Zygarde-Complete","Dragon","Ground",216,100,121,91,95,85,708,"Power Construct","","","",
719,"Diancie","Rock","Fairy",50,100,150,100,150,50,600,"Clear Body","","","",
721,"Volcanion","Fire","Water",80,110,120,130,90,70,600,"Water Absorb","","","",
722,"Rowlet","Grass","Flying",68,55,55,50,50,42,320,"Overgrow","","Long Reach","",
723,"Dartrix","Grass","Flying",78,75,75,70,70,52,420,"Overgrow","","Long Reach","",
724,"Decidueye","Grass","Ghost",78,107,75,100,100,70,530,"Overgrow","","Long Reach","",
725,"Litten","Fire","",45,65,40,60,40,70,320,"Blaze","","Intimidate","",
726,"Torracat","Fire","",65,85,50,80,50,90,420,"Blaze","","Intimidate","",
727,"Incineroar","Fire","Dark",95,115,90,80,90,60,530,"Blaze","","Intimidate","",
728,"Popplio","Water","",50,54,54,66,56,40,320,"Torrent","","Liquid Voice","",
729,"Brionne","Water","",60,69,69,91,81,50,420,"Torrent","","Liquid Voice","",
730,"Primarina","Water","Fairy",80,74,74,126,116,60,530,"Torrent","","Liquid Voice","",
