323,"Camerupt","Fire","Ground",70,100,70,105,75,40,460,"Magma Armor","Solid Rock","","",
324,"Torkoal","Fire","",70,85,140,85,70,20,470,"White Smoke","","","",
325,"Spoink","Psychic","",60,25,35,70,80,60,330,"Thick Fat","Own Tempo","","",
326,"Grumpig","Psychic","",80,45,65,90,110,80,470,"Thick Fat","Own Tempo","","",
327,"Spinda","Normal","",60,60,60,60,60,60,360,"Own Tempo","Tangled Feet","","",
328,"Trapinch","Ground","",45,100,45,45,45,10,290,"Hyper Cutter","Arena Trap","","",
329,"Vibrava","Ground","Dragon",50,70,50,50,50,70,340,"Levitate","","","",
330,"Flygon","Ground","Dragon",80,100,80,80,80,100,520,"Levitate","","","",
331,"Cacnea","Grass","",50,85,40,85,40,35,335,"Sand Veil","","","",
332,"Cacturne","Grass","Dark",70,115,60,115,60,55,475,"Sand Veil","","","",
333,"Swablu","Normal","Flying",45,40,60,40,75,50,310,"Natural Cure","","","",
334,"Altaria","Dragon","Flying",75,70,90,70,105,80,490,"Natural Cure","","","",
335,"Zangoose","Normal","",73,115,60,60,60,90,458,"Immunity","","","",
336,"Seviper","Poison","",73,100,60,100,60,65,458,"Shed Skin","","","",
337,"Lunatone","Rock","Psychic",70,55,65,95,85,70,440,"Levitate","","","",
338,"Solrock","Rock","Psychic",70,95,85,55,65,70,440,"Levitate","","","",
339,"Barboach","Water","Ground",50,48,43,46,41,60,288,"Oblivious","Anticipation","","",
340,"Whiscash","Water","Ground",110,78,73,76,71,60,468,"Oblivious","Anticipation","","",
341,"Corphish","Water","",43,80,65,50,35,35,308,"Hyper Cutter","Shell Armor","","",
342,"Crawdaunt","Water","Dark",63,120,85,90,55,55,468,"Hyper Cutter","Shell Armor","","",
343,"Baltoy","Ground","Psychic",40,40,55,40,70,55,300,"Levitate","","","",
344,"Claydol","Ground","Psychic",60,70,105,70,120,75,500,"Levitate","","","",
345,"Lileep","Rock","Grass",66,41,77,61,87,23,355,"Suction Cups","","","",
346,"Cradily","Rock","Grass",86,81,97,81,107,43,495,"Suction Cups","","","",
347,"Anorith","Rock","Bug",45,95,50,40,50,75,355,"Battle Armor","","","",
348,"Armaldo","Rock","Bug",75,125,100,70,80,45,495,"Battle Armor","","","",
349,"Feebas","Water","",20,15,20,10,55,80,200,"Swift Swim","","","",
350,"Milotic","Water","",95,60,79,100,125,81,540,"Marvel Scale","","","",
351,"Castform","Normal","",70,70,70,70,70,70,420,"Forecast","","","",
351,"Castform-Sunny","Fire","",70,70,70,70,70,70,420,"Forecast","","","",
351,"Castform-Rainy","Water","",70,70,70,70,70,70,420,"Forecast","","","",
351,"Castform-Snowy","Ice","",70,70,70,70,70,70,420,"Forecast","","","",
352,"Kecleon","Normal","",60,90,70,60,120,40,440,"Color Change","","","",
353,"Shuppet","Ghost","",44,75,35,63,33,45,295,"Insomnia","Frisk","","",
354,"Banette","Ghost","",64,115,65,83,63,65,455,"Insomnia","Frisk","","",
355,"Duskull","Ghost","",20,40,90,30,90,25,295,"Levitate","","","",
356,"Dusclops","Ghost","",40,70,130,60,130,25,455,"Pressure","","","",
357,"Tropius","Grass","Flying",99,68,83,72,87,51,460,"Chlorophyll","Solar Power","","",
358,"Chimecho","Psychic","",65,50,70,95,80,65,425,"Levitate","","","",
359,"Absol","Dark","",65,130,60,75,60,75,465,"Pressure","Super Luck","","",
360,"Wynaut","Psychic","",95,23,48,23,48,23,260,"Shadow Tag","","","",
361,"Snorunt","Ice","",50,50,50,50,50,50,300,"Inner Focus","Ice Body","","",
362,"Glalie","Ice","",80,80,80,80,80,80,480,"Inner Focus","Ice Body","","",
363,"Spheal","Ice","Water",70,40,50,55,50,25,290,"Thick Fat","Ice Body","","",
364,"Sealeo","Ice","Water",90,60,70,75,70,45,410,"Thick Fat","Ice Body","","",
365,"Walrein","Ice","Water",110,80,90,95,90,65,530,"Thick Fat","Ice Body","","",
366,"Clamperl","Water","",35,64,85,74,55,32,345,"Shell Armor","","","",
367,"Huntail","Water","",55,104,105,94,75,52,485,"Swift Swim","","","",
368,"Gorebyss","Water","",55,84,105,114,75,52,485,"Swift Swim","","","",
369,"Relicanth","Water","Rock",100,90,130,45,65,55,485,"Swift Swim","Rock Head","","",
370,"Luvdisc","Water","",43,30,55,40,65,97,330,"Swift Swim","","","",
371,"Bagon","Dragon","",45,75,60,40,30,50,300,"Rock Head","","","",
372,"Shelgon","Dragon","",65,95,100,60,50,50,420,"Rock Head","","","",
373,"Salamence","Dragon","Flying",95,135,80,110,80,100,600,"Intimidate","","","",
374,"Beldum","Steel","Psychic",40,55,80,35,60,30,300,"Clear Body","","","",
375,"Metang","Steel","Psychic",60,75,100,55,80,50,420,"Clear Body","","","",
376,"Metagross","Steel","Psychic",80,135,130,95,90,70,600,"Clear Body","","","",
377,"Regirock","Rock","",80,100,200,50,100,50,580,"Clear Body","","","",
378,"Regice","Ice","",80,50,100,100,200,50,580,"Clear Body","","","",
379,"Registeel","Steel","",80,75,150,75,150,50,580,"Clear Body","","","",
380,"Latias","Dragon","Psychic",80,80,90,110,130,110,600,"Levitate","","","",
381,"Latios","Dragon","Psychic",80,90,80,130,110,110,600,"Levitate","","","",
382,"Kyogre","Water","",100,100,90,150,140,90,670,"Drizzle","","","",
383,"Groudon","Ground","",100,150,140,100,90,90,670,"Drought","","","",
384,"Rayquaza","Dragon","Flying",105,150,90,150,90,95,680,"Air Lock","","","",
385,"Jirachi","Steel","Psychic",100,100,100,100,100,100,600,"Serene Grace","","","",
386,"Deoxys","Psychic","",50,150,50,150,50,150,600,"Pressure","","","",
386,"Deoxys-Attack","Psychic","",50,180,20,180,20,150,600,"Pressure","","","",
386,"Deoxys-Defense","Psychic","",50,70,160,70,160,90,600,"Pressure","","","",
386,"Deoxys-Speed","Psychic","",50,95,90,95,90,180,600,"Pressure","","","",
387,"Turtwig","Grass","",55,68,64,45,55,31,318,"Overgrow","","","",
388,"Grotle","Grass","",75,89,85,55,65,36,405,"Overgrow","","","",
389,"Torterra","Grass","Ground",95,109,105,75,85,56,525,"Overgrow","","","",
390,"Chimchar","Fire","",44,58,44,58,44,61,309,"Blaze","","","",
391,"Monferno","Fire","Fighting",64,78,52,78,52,81,405,"Blaze","","","",
392,"Infernape","Fire","Fighting",76,104,71,104,71,108,534,"Blaze","","","",
393,"Piplup","Water","",53,51,53,61,56,40,314,"Torrent","","","",
394,"Prinplup","Water","",64,66,68,81,76,50,405,"Torrent","","","",
395,"Empoleon","Water","Steel",84,86,88,111,101,60,530,"Torrent","","","",
396,"Starly","Normal","Flying",40,55,30,30,30,60,245,"Keen Eye","","","",
397,"Staravia","Normal","Flying",55,75,50,40,40,80,340,"Intimidate","","","",
398,"Staraptor","Normal","Flying",85,120,70,50,50,100,475,"Intimidate","","","",
399,"Bidoof","Normal","",59,45,40,35,40,31,250,"Simple","Unaware","","",
400,"Bibarel","Normal","Water",79,85,60,55,60,71,410,"Simple","Unaware","","",
401,"Kricketot","Bug","",37,25,41,25,41,25,194,"Shed Skin","","","",
402,"Kricketune","Bug","",77,85,51,55,51,65,384,"Swarm","","","",
403,"Shinx","Electric","",45,65,34,40,34,45,263,"Rivalry","Intimidate","","",
404,"Luxio","Electric","",60,85,49,60,49,60,363,"Rivalry","Intimidate","","",
405,"Luxray","Electric","",80,120,79,95,79,70,523,"Rivalry","Intimidate","","",
406,"Budew","Grass","Poison",40,30,35,50,70,55,280,"Natural Cure","Poison Point","","",
407,"Roserade","Grass","Poison",60,70,55,125,105,90,505,"Natural Cure","Poison Point","","",
408,"Cranidos","Rock","",67,125,40,30,30,58,350,"Mold Breaker","","","",
409,"Rampardos","Rock","",97,165,60,65,50,58,495,"Mold Breaker","","","",
410,"Shieldon","Rock","Steel",30,42,118,42,88,30,350,"Sturdy","","","",
411,"Bastiodon","Rock","Steel",60,52,168,47,138,30,495,"Sturdy","","","",
412,"Burmy","Bug","",40,29,45,29,45,36,224,"Shed Skin","","","",
413,"Wormadam","Bug","Grass",60,59,85,79,105,36,424,"Anticipation","","","",
413,"Wormadam-Sandy","Bug","Ground",60,79,105,59,85,36,424,"Anticipation","","","",
413,"Wormadam-Trash","Bug","Steel",60,69,95,69,95,36,424,"Anticipation","","","",
414,"Mothim","Bug","Flying",70,94,50,94,50,66,424,"Swarm","","","",
415,"Combee","Bug","Flying",30,30,42,30,42,70,244,"Honey Gather","","","",
416,"Vespiquen","Bug","Flying",70,80,102,80,102,40,474,"Pressure","","","",
417,"Pachirisu","Electric","",60,45,70,45,90,95,405,"Run Away","Pickup","","",
418,"Buizel","Water","",55,65,35,60,30,85,330,"Swift Swim","","","",
419,"Floatzel","Water","",85,105,55,85,50,115,495,"Swift Swim","","","",
420,"Cherubi","Grass","",45,35,45,62,53,35,275,"Chlorophyll","","","",
421,"Cherrim","Grass","",70,60,70,87,78,85,450,"Flower Gift","","","",
421,"Cherrim-Sunshine","Grass","",70,60,70,87,78,85,450,"Flower Gift","","","",
422,"Shellos","Water","",76,48,48,57,62,34,325,"Sticky Hold","Storm Drain","","",
423,"Gastrodon","Water","Ground",111,83,68,92,82,39,475,"Sticky Hold","Storm Drain","","",
424,"Ambipom","Normal","",75,100,66,60,66,115,482,"Technician","Pickup","","",
425,"Drifloon","Ghost","Flying",90,50,34,60,44,70,348,"Aftermath","Unburden","","",
426,"Drifblim","Ghost","Flying",150,80,44,90,54,80,498,"Aftermath","Unburden","","",
427,"Buneary","Normal","",55,66,44,44,56,85,350,"Run Away","Klutz","","",
428,"Lopunny","Normal","",65,76,84,54,96,105,480,"Cute Charm","Klutz","","",
429,"Mismagius","Ghost","",60,60,60,105,105,105,495,"Levitate","","","",
430,"Honchkrow","Dark","Flying",100,125,52,105,52,71,505,"Insomnia","Super Luck","","",
431,"Glameow","Normal","",49,55,42,42,37,85,310,"Limber","Own Tempo","","",
432,"Purugly","Normal","",71,82,64,64,59,112,452,"Thick Fat","Own Tempo","","",
433,"Chingling","Psychic","",45,30,50,65,50,45,285,"Levitate","","","",
434,"Stunky","Poison","Dark",63,63,47,41,41,74,329,"Stench","Aftermath","","",
435,"Skuntank","Poison","Dark",103,93,67,71,61,84,479,"Stench","Aftermath","","",
436,"Bronzor","Steel","Psychic",57,24,86,24,86,23,300,"Levitate","Heatproof","","",
437,"Bronzong","Steel","Psychic",67,89,116,79,116,33,500,"Levitate","Heatproof","","",
438,"Bonsly","Rock","",50,80,95,10,45,10,290,"Sturdy","Rock Head","","",
439,"Mime Jr.","Psychic","",20,25,45,70,90,60,310,"Soundproof","Filter","","",
440,"Happiny","Normal","",100,5,5,15,65,30,220,"Natural Cure","Serene Grace","","",
441,"Chatot","Normal","Flying",76,65,45,92,42,91,411,"Keen Eye","Tangled Feet","","",
442,"Spiritomb","Ghost","Dark",50,92,108,92,108,35,485,"Pressure","","","",
443,"Gible","Dragon","Ground",58,70,45,40,45,42,300,"Sand Veil","","","",
444,"Gabite","Dragon","Ground",68,90,65,50,55,82,410,"Sand Veil","","","",
445,"Garchomp","Dragon","Ground",108,130,95,80,85,102,600,"Sand Veil","","","",
446,"Munchlax","Normal","",135,85,40,40,85,5,390,"Pickup","Thick Fat","","",
447,"Riolu","Fighting","",40,70,40,35,40,60,285,"Steadfast","Inner Focus","","",
448,"Lucario","Fighting","Steel",70,110,70,115,70,90,525,"Steadfast","Inner Focus","","",
449,"Hippopotas","Ground","",68,72,78,38,42,32,330,"Sand Stream","","","",
450,"Hippowdon","Ground","",108,112,118,68,72,47,525,"Sand Stream","","","",
451,"Skorupi","Poison","Bug",40,50,90,30,55,65,330,"Battle Armor","Sniper","","",
452,"Drapion","Poison","Dark",70,90,110,60,75,95,500,"Battle Armor","Sniper","","",
453,"Croagunk","Poison","Fighting",48,61,40,61,40,50,300,"Anticipation","Dry Skin","","",
454,"Toxicroak","Poison","Fighting",83,106,65,86,65,85,490,"Anticipation","Dry Skin","","",
455,"Carnivine","Grass","",74,100,72,90,72,46,454,"Levitate","","","",
456,"Finneon","Water","",49,49,56,49,61,66,330,"Swift Swim","Storm Drain","","",
457,"Lumineon","Water","",69,69,76,69,86,91,460,"Swift Swim","Storm Drain","","",
458,"Mantyke","Water","Flying",45,20,50,60,120,50,345,"Swift Swim","Water Absorb","","",
459,"Snover","Grass","Ice",60,62,50,62,60,40,334,"Snow Warning","","","",
460,"Abomasnow","Grass","Ice",90,92,75,92,85,60,494,"Snow Warning","","","",
461,"Weavile","Dark","Ice",70,120,65,45,85,125,510,"Pressure","","","",
462,"Magnezone","Electric","Steel",70,70,115,130,90,60,535,"Magnet Pull","Sturdy","","",
463,"Lickilicky","Normal","",110,85,95,80,95,50,515,"Own Tempo","Oblivious","","",
464,"Rhyperior","Ground","Rock",115,140,130,55,55,40,535,"Lightning Rod","Solid Rock","","",
465,"Tangrowth","Grass","",100,100,125,110,50,50,535,"Chlorophyll","Leaf Guard","","",
466,"Electivire","Electric","",75,123,67,95,85,95,540,"Motor Drive","","","",
467,"Magmortar","Fire","",75,95,67,125,95,83,540,"Flame Body","","","",
468,"Togekiss","Normal","Flying",85,50,95,120,115,80,545,"Hustle","Serene Grace","","",
469,"Yanmega","Bug","Flying",86,76,86,116,56,95,515,"Speed Boost","Tinted Lens","","",
470,"Leafeon","Grass","",65,110,130,60,65,95,525,"Leaf Guard","","","",
471,"Glaceon","Ice","",65,60,110,130,95,65,525,"Snow Cloak","","","",
472,"Gliscor","Ground","Flying",75,95,125,45,75,95,510,"Hyper Cutter","Sand Veil","","",
473,"Mamoswine","Ice","Ground",110,130,80,70,60,80,530,"Oblivious","Snow Cloak","","",
474,"Porygon-Z","Normal","",85,80,70,135,75,90,535,"Adaptability","Download","","",
475,"Gallade","Psychic","Fighting",68,125,65,65,115,80,518,"Steadfast","","","",
476,"Probopass","Rock","Steel",60,55,145,75,150,40,525,"Sturdy","Magnet Pull","","",
477,"Dusknoir","Ghost","",45,100,135,65,135,45,525,"Pressure","","","",
478,"Froslass","Ice","Ghost",70,80,70,80,70,110,480,"Snow Cloak","","","",
479,"Rotom","Electric","Ghost",50,50,77,95,77,91,440,"Levitate","","","",
479,"Rotom-Heat","Electric","Ghost",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Wash","Electric","Ghost",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Frost","Electric","Ghost",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Fan","Electric","Ghost",50,65,107,105,107,86,520,"Levitate","","","",
479,"Rotom-Mow","Electric","Ghost",50,65,107,105,107,86,520,"Levitate","","","",
480,"Uxie","Psychic","",75,75,130,75,130,95,580,"Levitate","","","",
481,"Mesprit","Psychic","",80,105,105,105,105,80,580,"Levitate","","","",
482,"Azelf","Psychic","",75,125,70,125,70,115,580,"Levitate","","","",
483,"Dialga","Steel","Dragon",100,120,120,150,100,90,680,"Pressure","","","",
484,"Palkia","Water","Dragon",90,120,100,150,120,100,680,"Pressure","","","",
485,"Heatran","Fire","Steel",91,90,106,130,106,77,600,"Flash Fire","","","",
486,"Regigigas","Normal","",110,160,110,80,110,100,670,"Slow Start","","","",
487,"Giratina","Ghost","Dragon",150,100,120,100,120,90,680,"Pressure","","","",
487,"Giratina-Origin","Ghost","Dragon",150,120,100,120,100,90,680,"Levitate","","","",
488,"Cresselia","Psychic","",120,70,120,75,130,85,600,"Levitate","","","",
489,"Phione","Water","",80,80,80,80,80,80,480,"Hydration","","","",
490,"Manaphy","Water","",100,100,100,100,100,100,600,"Hydration","","","",
491,"Darkrai","Dark","",70,90,90,135,90,125,600,"Bad Dreams","","","",
492,"Shaymin","Grass","",100,100,100,100,100,100,600,"Natural Cure","","","",
492,"Shaymin-Sky","Grass","Flying",100,103,75,120,75,127,600,"Serene Grace","","","",
493,"Arceus","Normal","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Fighting","Fighting","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Flying","Flying","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Poison","Poison","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Ground","Ground","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Rock","Rock","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Bug","Bug","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Ghost","Ghost","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Steel","Steel","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Fire","Fire","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Water","Water","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Grass","Grass","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Electric","Electric","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Psychic","Psychic","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Ice","Ice","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Dragon","Dragon","",120,120,120,120,120,120,720,"Multitype","","","",
493,"Arceus-Dark","Dark","",120,120,120,120,120,120,720,"Multitype","","","",
